"RECNO","TName","Company","Div_LES","Terminal","Status","ChassisNo","CONTAINERNO","LI_NO","QTY_LE","SVCCODE_LE","SVCDESCRIPTION_LE","RATECODE_LE","RATE_LE","CHGAMT_LE","chz_pickup_loc","Shipper_Name","ConsigneeID","Consignee_Name","BilltoID_LES","Billto_Name_LES","Preferred","WorkorderNo","PBI_RefNo","BOL","SSL","PU_Date","PU_Time","Original_SchedDelv","SchedDelv","Original_scheddelvtime","Scheddelvtime","POD_Date","POD_Time","Ingatedate","ReturnTo","CHZ_returnTo","CHZ_ingatedate","RECEIVEDBY","YARDID","LASTFREEDAY","FREEDAYS","LAST_RETURN","Linehaul_Amount","FSC_Amount","Line_Total","ChasFee_Total","EL_Bill_Total","DP_Total","MP_Total","Net_Total","Rel_Date","Billed_Date_LES","Rcvd_Date_LES","CUST_REF"
1927098,"Lineitem","PBI","PBI","DAL","88","DCLZ404472","MRKU5732902",1,8,"CR","CHASSIS RENTAL","E",40,320,"","BNSF ALLIANCE (T926)","IDCFWTX","IDC","VICIL","VICTORY WORLDWIDE INC.","VICIL","OI 212","","MAEU218723723","MSK",10/5/2022,"0649",9/12/2022,10/12/2022,"0700","1000",10/12/2022,"0953",10/12/2022,"BNSFATX","BNSFATX",10/12/2022,"","TXSTETX",10/5/2022,4,10/10/2022,0,0,0,0,0,0,0,0,7/19/2022,10/19/2022,12/1/2022,""
1927099,"Lineitem","PBI","PBI","DAL","88","HDMZ500673","MRKU6188814",1,3,"CR","CHASSIS RENTAL","E",40,120,"","BNSF ALLIANCE (T926)","IDCFWTX","IDC","VICIL","VICTORY WORLDWIDE INC.","VICIL","OI 212","","MAEU218723723","MSK",10/5/2022,"1124",9/12/2022,10/7/2022,"0900","0800",10/7/2022,"0926",10/7/2022,"BNSFATX","BNSFATX",10/7/2022,"","TXSTETX",10/5/2022,4,10/10/2022,0,0,0,0,0,0,0,0,7/19/2022,10/19/2022,12/1/2022,""
1927100,"Lineitem","PBI","PBI","DAL","88","TNPZ495180","TCNU2749020",1,6,"CR","CHASSIS RENTAL","E",40,240,"","BNSF ALLIANCE (T926)","IDCFWTX","IDC","VICIL","VICTORY WORLDWIDE INC.","VICIL","OI 212","","MAEU218723723","MSK",10/5/2022,"1013",9/12/2022,10/10/2022,"1200","1000",10/10/2022,"0937",10/10/2022,"BNSFATX","BNSFATX",10/10/2022,"","TXSTETX",10/5/2022,4,10/10/2022,0,0,0,0,0,0,0,0,7/19/2022,10/19/2022,12/1/2022,""
1927142,"Lineitem","PBI","PBI","MEM","88","TAXZ458294","CMAU5204969",1,2,"CR","CHASSIS RENTAL","E",40,80,"","BNSF MEMPHIS (P486)","COOPTN","COOPER LIGHTING","COOPMO","COOPER LIGHTING SOLUTIONS C/O CASS","CLIGGA","1046593145-2021","RECV LOC 1064","XIA1016133","CMA",10/11/2022,"0447",10/11/2022,10/11/2022,"1759","1759",10/11/2022,"0610",10/11/2022,"UPAR","UPAR",10/11/2022,"","",9/19/2022,7,10/17/2022,0,0,0,0,0,0,0,0,8/12/2022,10/26/2022,11/16/2022,""
1927146,"Lineitem","PBI","PBI","MEM","88","PBIZ405209","DFSU6966865",1,5,"CR","CHASSIS RENTAL","E",50,250,"MCZREBN","BNSF MEMPHIS (P486)","COOPTN","COOPER LIGHTING","COOPMO","COOPER LIGHTING SOLUTIONS C/O CASS","CLIGGA","1046593145-2021","RECV LOC 1064","XIA1016133","CMA",10/6/2022,"0922",10/3/2022,10/6/2022,"1759","1759",10/6/2022,"0945",10/10/2022,"SEACOTN","MCZRESE",10/10/2022,"","",9/15/2022,7,10/12/2022,0,0,0,0,0,0,0,0,8/12/2022,10/26/2022,11/16/2022,""
1927178,"Lineitem","PBI","PBI","CHI","99","PBIZ427370","CSNU7883993",1,2,"CR","PRIVATE CHASSIS RENTAL","E",55,110,"DELCOIL","CONGLOBAL JOLIET","TRENDSI","TRENDS INTERNATIONAL","PEGASTX","PEGASUS LOGISTICS GROUP","PEGASTX","S00218941","","COSU6337656500","COS",10/5/2022,"1340",10/6/2022,10/6/2022,"1000","1000",10/6/2022,"0900",10/6/2022,"CNICIL","DELCOIL",10/6/2022,"","TEAINIL",10/7/2022,3,10/7/2022,0,0,0,0,0,0,0,0,7/20/2022,10/11/2022,11/4/2022,""
1927197,"Lineitem","PBI","PBI","MEM","88","DCLZ401019","TCLU8010261",1,2,"CR","CHASSIS RENTAL","E",40,80,"UPAR","CMC PIDGEON","COOPTN","COOPER LIGHTING","COOPMO","COOPER LIGHTING SOLUTIONS C/O CASS","CLIGGA","1047143708-2021","RECV LOC 1064","SH2FC2392900","ONE",10/5/2022,"0759",9/28/2022,10/5/2022,"1759","1759",10/5/2022,"0835",10/6/2022,"CNDEPOT","MCZRECM",10/6/2022,"","",9/3/2022,7,10/11/2022,0,0,0,0,0,0,0,0,9/8/2022,10/28/2022,12/1/2022,""
1927204,"ELBilling","PBI","PBI","CHI","AC","MAEC755338","BMOU4709700",1026,5,"CR","CHASSIS RENTAL","E",40,200,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0023099","SDS","HDMULCHM14497700","HII",10/6/2022,"0613",10/6/2022,10/6/2022,"0000","2359",10/6/2022,"0700",10/10/2022,"GLO4","GLO4",10/10/2022,"","",10/7/2022,14,10/19/2022,0,0,0,0,0,0,0,0,7/19/2022,10/13/2022,11/10/2022,"15153139"
1927219,"ELBilling","PBI","PBI","CHI","AC","DCNZ437382","HMMU6459620",1028,2,"CR","CHASSIS RENTAL","E",40,80,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0023159","SDS","HDMULCHM14497700","HII",10/6/2022,"0611",10/6/2022,10/6/2022,"0000","2359",10/6/2022,"0700",10/7/2022,"GLO4","GLO4",10/7/2022,"","",10/7/2022,14,10/19/2022,0,0,0,0,0,0,0,0,7/19/2022,10/13/2022,11/10/2022,"15153340"
1927220,"ELBilling","PBI","PBI","CHI","AC","EMCZ542412","HMMU6471522",1028,4,"CR","CHASSIS RENTAL","E",40,160,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0023160","SDS","HDMULCHM14497700","HII",10/3/2022,"1919",10/1/2022,10/3/2022,"0000","2359",10/3/2022,"2000",10/6/2022,"GLO4","GLO4",10/6/2022,"","",10/3/2022,14,10/16/2022,0,0,0,0,0,0,0,0,7/19/2022,10/11/2022,11/10/2022,"15136499"
1927231,"ELBilling","PBI","PBI","CHI","AC","DCLZ415845","KOCU5161982",1029,4,"CR","CHASSIS RENTAL","E",40,160,"","UP -GLOBAL 4 (I206)","MIQIL","NEOVIA LOGISTICS - A58","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0023195","SDS","HDMULCHM82224600","HII",10/3/2022,"2221",10/1/2022,10/3/2022,"0000","2359",10/3/2022,"2330",10/6/2022,"GLO4","GLO4",10/6/2022,"","",10/3/2022,14,10/16/2022,0,0,0,0,0,0,0,0,7/19/2022,10/11/2022,11/10/2022,"15136498"
1927278,"ELBilling","PBI","PBI","ATL","AC","DCNZ415758","BMOU5824479",835,13,"CR","CHASSIS RENTAL","E",40,520,"","NS - NORFOLK AUSTELL (L690)","UNIFBGA","UNIS GARDEN CITY","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0037195","SDS","CMDUTHD0957057A","CMA",10/5/2022,"0223",10/5/2022,10/5/2022,"2359","2359",10/5/2022,"0730",10/17/2022,"CONGLAN","NORGA",10/17/2022,"","",10/5/2022,15,10/25/2022,0,0,0,0,0,0,0,0,7/21/2022,11/3/2022,1/12/2023,"15164915"
1927279,"ELBilling","PBI","PBI","ATL","AC","APMZ426724","CMAU6171880",835,15,"CR","CHASSIS RENTAL","E",40,600,"","NS - NORFOLK AUSTELL (L690)","NEOFAGA","NEOVIA LOGISTICS","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0022996","SDS","CMDUTHD0960334","CMA",10/5/2022,"1839",10/10/2022,10/10/2022,"2359","2359",10/10/2022,"0900",10/19/2022,"CONGLAN","ACZRECL",10/19/2022,"","PBIGA",10/5/2022,15,10/25/2022,0,0,0,0,0,0,0,0,7/21/2022,10/27/2022,11/23/2022,"15164918"
1927284,"ELBilling","PBI","PBI","ATL","AC","NAPZ423512","CMAU7698412",836,14,"CR","CHASSIS RENTAL","E",40,560,"","NS - NORFOLK AUSTELL (L690)","NEOFAGA","NEOVIA LOGISTICS","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0023011","SDS","CMDUTHD0960334","CMA",10/5/2022,"1513",10/10/2022,10/10/2022,"2359","2359",10/10/2022,"2359",10/18/2022,"CONGLAN","CSXFBGA",10/18/2022,"","PBIGA",10/5/2022,15,10/25/2022,0,0,0,0,0,0,0,0,7/21/2022,10/24/2022,11/10/2022,"15164919"
1927285,"ELBilling","PBI","PBI","ATL","AC","DCNZ415061","CMAU7781830",836,13,"CR","CHASSIS RENTAL","E",40,520,"","NS - NORFOLK AUSTELL (L690)","NEOFAGA","NEOVIA LOGISTICS","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0023012","SDS","CMDUTHD0960334","CMA",10/5/2022,"1948",10/10/2022,10/10/2022,"2359","2359",10/10/2022,"1230",10/17/2022,"CONGLAN","CSXFBGA",10/17/2022,"","PBIGA",10/5/2022,15,10/25/2022,0,0,0,0,0,0,0,0,7/21/2022,10/24/2022,11/10/2022,"15164950"
1927287,"ELBilling","PBI","PBI","ATL","AC","APMZ416662","CMAU8781265",836,10,"CR","CHASSIS RENTAL","E",40,400,"","NS - NORFOLK AUSTELL (L690)","NEOFAGA","NEOVIA LOGISTICS","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0023017","SDS","CMDUTHD0960334","CMA",10/5/2022,"1322",10/10/2022,10/10/2022,"2359","2359",10/10/2022,"0817",10/14/2022,"CONGLAN","PBIGA",10/14/2022,"","PBIGA",10/5/2022,15,10/25/2022,0,0,0,0,0,0,0,0,7/21/2022,10/20/2022,11/10/2022,"15164951"
1927289,"ELBilling","PBI","PBI","ATL","AC","TAXZ129941","CXDU2318075",837,12,"CR","CHASSIS RENTAL","E",40,480,"","NS - NORFOLK AUSTELL (L690)","NEOFAGA","NEOVIA LOGISTICS","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0023028","SDS","CMDUTHD0960334","CMA",10/6/2022,"1515",10/10/2022,10/10/2022,"2359","2359",10/10/2022,"2359",10/17/2022,"CONGLAN","CSXFBGA",10/17/2022,"","PBIGA",10/6/2022,15,10/26/2022,0,0,0,0,0,0,0,0,7/21/2022,10/24/2022,11/10/2022,"15164952"
1927290,"ELBilling","PBI","PBI","ATL","AC","AIMZ472713","FFAU4505354",837,13,"CR","CHASSIS RENTAL","E",40,520,"","NS - NORFOLK AUSTELL (L690)","NEOFAGA","NEOVIA LOGISTICS","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0023030","SDS","CMDUTHD0960334","CMA",10/5/2022,"0645",10/7/2022,10/7/2022,"2359","2359",10/7/2022,"0830",10/17/2022,"CONGLAN","CSXFBGA",10/17/2022,"","PBIGA",10/5/2022,15,10/25/2022,0,0,0,0,0,0,0,0,7/21/2022,10/24/2022,11/17/2022,"15164953"
1927292,"ELBilling","PBI","PBI","ATL","AC","APMZ425766","TCNU2825747",837,21,"CR","CHASSIS RENTAL","E",40,840,"","NS - NORFOLK AUSTELL (L690)","UNIFBGA","UNIS GARDEN CITY","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0037196","SDS","CMDUTHD0957057B","CMA",10/5/2022,"0645",10/5/2022,10/5/2022,"2359","2359",10/5/2022,"1300",10/25/2022,"NORGA","NORGA",10/25/2022,"","",10/5/2022,15,10/25/2022,0,0,0,0,0,0,0,0,7/21/2022,11/3/2022,1/12/2023,"15164914"
1927293,"ELBilling","PBI","PBI","ATL","AC","HDMZ406690","TCNU3931975",837,12,"CR","CHASSIS RENTAL","E",40,480,"","NS - NORFOLK AUSTELL (L690)","NEOFAGA","NEOVIA LOGISTICS","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0023040","SDS","CMDUTHD0960334","CMA",10/6/2022,"1327",10/10/2022,10/10/2022,"2359","2359",10/10/2022,"1731",10/17/2022,"CONGLAN","CSXFBGA",10/17/2022,"","PBIGA",10/6/2022,15,10/26/2022,0,0,0,0,0,0,0,0,7/21/2022,10/24/2022,11/10/2022,"15181154"
1927295,"ELBilling","PBI","PBI","ATL","AC","KKLZ602855","TRHU7688656",837,13,"CR","CHASSIS RENTAL","E",40,520,"","NS - NORFOLK AUSTELL (L690)","NEOFAGA","NEOVIA LOGISTICS","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0023057","SDS","CMDUTHD0960334","CMA",10/5/2022,"1448",10/10/2022,10/10/2022,"2359","2359",10/10/2022,"2359",10/17/2022,"CONGLAN","CSXFBGA",10/17/2022,"","PBIGA",10/5/2022,15,10/25/2022,0,0,0,0,0,0,0,0,7/21/2022,10/24/2022,11/10/2022,"15168374"
1927296,"ELBilling","PBI","PBI","ATL","AC","MAEC610844","TRHU8266784",838,19,"CR","CHASSIS RENTAL","E",40,760,"","NS - NORFOLK AUSTELL (L690)","UNIFBGA","UNIS GARDEN CITY","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0037197","SDS","CMDUTHD0960334","CMA",10/6/2022,"0118",10/6/2022,10/6/2022,"2359","1559",10/6/2022,"0745",10/24/2022,"CONGLAN","PBIGA",10/24/2022,"","",10/6/2022,15,10/26/2022,0,0,0,0,0,0,0,0,7/21/2022,10/28/2022,12/22/2022,"15202339"
1927319,"Lineitem","PBI","PBI","MEM","88","TAXZ753043","TCLU8260830",1,5,"CR","CHASSIS RENTAL","E",40,200,"MCZREIT","CMC PIDGEON","COOPTN","COOPER LIGHTING","COOPMO","COOPER LIGHTING SOLUTIONS C/O CASS","CLIGGA","1046989571-2021","RECV LOC 1064","SH2FC2005700","ONE",10/14/2022,"1452",10/14/2022,10/14/2022,"1759","1759",10/14/2022,"1545",10/18/2022,"UPAR","UPAR",10/18/2022,"HOT!","",9/7/2022,7,10/20/2022,0,0,0,0,0,0,0,0,9/8/2022,11/14/2022,12/22/2022,""
1927331,"Lineitem","PBI","PBI","CHI","88","PBIZ427387","SEGU6741252",1,2,"CR","CHASSIS RENTAL","E",55,110,"","BNSF LPC Logistics Park (H572)","SYSRAIL","SYSMEX REAGENTS AMERICA, INC","K&NAMA","ACES KUEHNE + NAGEL","K&NAMA","6373-0238-206.012","","","YML",10/12/2022,"2359",8/10/2022,10/12/2022,"0800","1300",10/12/2022,"1430",10/12/2022,"NORF79","REUNS79",10/12/2022,"","",,4,10/17/2022,0,0,0,0,0,0,0,0,7/21/2022,11/3/2022,12/2/2022,""
1927332,"Lineitem","PBI","PBI","CHI","88","PBIZ427399","TEMU7002588",1,2,"CR","CHASSIS RENTAL","E",55,110,"TEAINIL","CONGLOBAL JOLIET","SYSRAIL","SYSMEX REAGENTS AMERICA, INC","K&NAMA","ACES KUEHNE + NAGEL","K&NAMA","6373-0238-206.011","","","YML",11/10/2022,"0805",8/10/2022,11/10/2022,"1300","1300",11/10/2022,"1200",11/10/2022,"NORF79","DELCOIL",11/10/2022,"","",,4,11/15/2022,0,0,0,0,0,0,0,0,10/14/2022,11/16/2022,12/2/2022,""
1927333,"Lineitem","PBI","PBI","CHI","88","PBIZ427379","TEMU7633665",1,2,"CR","CHASSIS RENTAL","E",55,110,"TEAINIL","CONGLOBAL JOLIET","SYSRAIL","SYSMEX REAGENTS AMERICA, INC","K&NAMA","ACES KUEHNE + NAGEL","K&NAMA","6373-0238-206.011","","","YML",11/10/2022,"0738",8/11/2022,11/10/2022,"1300","0800",11/10/2022,"0945",11/10/2022,"NORF79","DELCOIL",11/10/2022,"","",,4,11/15/2022,0,0,0,0,0,0,0,0,10/14/2022,11/16/2022,12/2/2022,""
1927334,"Lineitem","PBI","PBI","CHI","88","PBIZ427381","CAIU7977693",1,2,"CR","CHASSIS RENTAL","E",55,110,"","BNSF LPC Logistics Park (H572)","SYSRAIL","SYSMEX REAGENTS AMERICA, INC","K&NAMA","ACES KUEHNE + NAGEL","K&NAMA","6373-0238-206.011","","","YML",11/10/2022,"1325",8/11/2022,11/11/2022,"0800","0800",11/11/2022,"0800",11/11/2022,"NORF79","REUNS79",11/11/2022,"","",,4,11/15/2022,0,0,0,0,0,0,0,0,10/14/2022,11/16/2022,12/2/2022,""
1927469,"Lineitem","PBI","PBI","MEM","88","NAPZ204036","FFAU4320303",1,8,"CR","CHASSIS RENTAL","E",40,320,"","BNSF MEMPHIS (P486)","COOPTN","COOPER LIGHTING","COOPMO","COOPER LIGHTING SOLUTIONS C/O CASS","CLIGGA","1046548303-2021","RECV LOC 1064","NBKN131402","CMA",10/10/2022,"0747",10/4/2022,10/10/2022,"1759","1759",10/10/2022,"0815",10/17/2022,"CMCMEM","MCZRECM",10/17/2022,"","",9/17/2022,7,10/16/2022,0,0,0,0,0,0,0,0,8/12/2022,10/26/2022,12/1/2022,""
1927518,"Lineitem","PBI","PBI","MEM","99","TLXZ526476","TGBU9796810",1,7,"CR","CHASSIS RENTAL","E",40,280,"","UP - UNION PACIFIC MARION (P279)","LOONEY","LOONEY'S TIRE SERVICE","QUARTNY","QUARTZ LOGISTICS (NY) INC.","QUARTNY","OINYC-22070087","","ONEYJKTC70702700","ONE",10/5/2022,"1702",10/5/2022,10/11/2022,"0930","0930",10/11/2022,"0750",10/11/2022,"UPAR","UPAR",10/11/2022,"","INTERS",10/5/2022,5,10/11/2022,0,0,0,0,0,0,0,0,7/25/2022,10/13/2022,10/31/2022,""
1927579,"Lineitem","PBI","PBI","MEM","99","NEDZ209160","TEMU3988733",1,2,"CR","CHASSIS RENTAL","E",40,80,"SOUTINM","CN -CNRR MEM (P484)","MTDTN","MTD PRODUCTS","DJSITX","DJS INTERNATIONAL SERVICES - TX","DJSITX","S22I124655","","COSU6338738300","COS",10/5/2022,"1029",10/5/2022,10/5/2022,"0700","0700",10/5/2022,"1400",10/6/2022,"UPAR","UPAR",10/6/2022,"","",10/2/2022,3,10/7/2022,0,0,0,0,0,0,0,0,7/25/2022,10/10/2022,11/10/2022,""
1927583,"Lineitem","PBI","PBI","MEM","99","DCLZ234503","FCIU5609108",1,2,"CR","CHASSIS RENTAL","E",40,80,"SOUTINM","CN -CNRR MEM (P484)","MTDTN","MTD PRODUCTS","DJSITX","DJS INTERNATIONAL SERVICES - TX","DJSITX","S22I124654","","COSU6338738301","COS",10/4/2022,"1358",10/5/2022,10/5/2022,"0600","0600",10/5/2022,"0600",10/5/2022,"UPAR","UPAR",10/5/2022,"","",10/2/2022,3,10/6/2022,0,0,0,0,0,0,0,0,7/25/2022,10/11/2022,11/10/2022,""
1927610,"ELBilling","PBI","PBI","ATL","AC","MCHZ402274","MRSU6564494",836,9,"CR","CHASSIS RENTAL","E",40,360,"","CSX FAIRBURN (O083)","NEOFAGA","NEOVIA LOGISTICS","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0023712","SDS","MAEU218609608","MSK",10/25/2022,"0751",10/25/2022,10/25/2022,"2359","2359",10/25/2022,"0854",11/2/2022,"BTTATLG","BTTATLG",11/2/2022,"","",10/26/2022,14,11/11/2022,0,0,0,0,0,0,0,0,7/27/2022,11/7/2022,12/22/2022,"14967751"
1927635,"Lineitem","PBI","PBI","CHI","88","DCNZ507599","KOCU4939077",1,4,"CR","CHASSIS RENTAL","E",40,160,"","UP -GLOBAL 4 (I206)","ROMHUIL","ROMEOVILLE IL HUB","ARMADPA","ARMADA","ARMADPA","503463236","","HDMUSRGM47680900","HII",10/17/2022,"1603",10/17/2022,10/17/2022,"2059","2059",10/17/2022,"1700",10/20/2022,"GLO4","GLO4",10/20/2022,"","",10/18/2022,10,10/26/2022,0,0,0,0,0,0,0,0,7/26/2022,11/28/2022,11/25/2022,""
1927698,"Lineitem","PBI","PBI","DIT","99","TNPZ402936","FFAU3687845",1,11,"CR","CHASSIS RENTAL","E",38,418,"","UP - DIT WILMER (V963)","KWIRVTX","KW INTERNATIONAL INC","SAMSDCA","SAMSUNG SDS GLOBAL SCA AMERICA INC","SAMSDCA","0071004; 0071005","","ONEYSH2ACR560800; ONEYSH2ACR560801","ONE",11/22/2022,"0458",11/22/2022,11/22/2022,"2359","2359",11/22/2022,"0540",12/2/2022,"UPRRTX","UPRRTX",12/2/2022,"","",10/15/2022,5,11/28/2022,0,0,0,0,0,0,0,0,7/27/2022,12/7/2022,1/20/2023,""
1927801,"ELBilling","PBI","PBI","DIT","AC","TNPZ490103","TRHU7106992",1037,8,"CR","CHASSIS RENTAL","E",40,320,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0023325","SDS","ONEYSELC89019508","ONE",11/22/2022,"0659",11/22/2022,11/22/2022,"2359","2359",11/22/2022,"0740",11/29/2022,"UPRRTX","UPRRTX",11/29/2022,"","",10/25/2022,20,12/11/2022,0,0,0,0,0,0,0,0,7/28/2022,11/30/2022,12/8/2022,"15242639"
1927802,"ELBilling","PBI","PBI","DIT","AC","TNPZ495569","NYKU5283788",1037,9,"CR","CHASSIS RENTAL","E",40,360,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0023280","SDS","ONEYSELC89019508","ONE",12/6/2022,"0844",12/5/2022,12/6/2022,"2359","2359",12/6/2022,"0925",12/14/2022,"UPRRTX","UPRRTX",12/14/2022,"","",10/21/2022,20,12/25/2022,0,0,0,0,0,0,0,0,7/28/2022,12/15/2022,12/22/2022,"15218950"
1927803,"ELBilling","PBI","PBI","DIT","AC","TNPZ497365","TEMU8724610",1037,9,"CR","CHASSIS RENTAL","E",40,360,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0023310","SDS","ONEYSELC89019500","ONE",12/6/2022,"0918",12/5/2022,12/6/2022,"2359","2359",12/6/2022,"1000",12/14/2022,"UPRRTX","UPRRTX",12/14/2022,"","",10/21/2022,20,12/25/2022,0,0,0,0,0,0,0,0,7/28/2022,12/19/2022,12/29/2022,"15218953"
1927806,"ELBilling","PBI","PBI","DIT","AC","TNPZ409415","KKFU7539878",1037,7,"CR","CHASSIS RENTAL","E",40,280,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0023265","SDS","ONEYSELC89019508","ONE",12/2/2022,"0623",12/2/2022,12/2/2022,"2359","2359",12/2/2022,"0700",12/8/2022,"UPRRTX","UPRRTX",12/8/2022,"","",10/21/2022,20,12/21/2022,0,0,0,0,0,0,0,0,7/28/2022,12/13/2022,12/22/2022,"15218951"
1927807,"ELBilling","PBI","PBI","DIT","AC","TNPZ490522","KKFU8061680",1037,9,"CR","CHASSIS RENTAL","E",40,360,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0023267","SDS","ONEYSELC89019507","ONE",10/10/2022,"1608",10/10/2022,10/10/2022,"2359","2359",10/10/2022,"1648",10/18/2022,"UPRRTX","UPRRTX",10/18/2022,"","",10/11/2022,4,10/13/2022,0,0,0,0,0,0,0,0,7/28/2022,11/3/2022,11/10/2022,"15174428"
1927808,"ELBilling","PBI","PBI","DIT","AC","TNPZ455307","NYKU0827997",1037,3,"CR","CHASSIS RENTAL","E",40,120,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0023272","SDS","ONEYSELC89019512","ONE",11/28/2022,"1458",11/28/2022,11/28/2022,"2359","2359",11/28/2022,"1530",11/30/2022,"UPRRTX","UPRRTX",11/30/2022,"","",10/21/2022,20,12/17/2022,0,0,0,0,0,0,0,0,7/28/2022,11/30/2022,12/22/2022,"15218918"
1927809,"ELBilling","PBI","PBI","DIT","AC","TNPZ431231","NYKU4889256",1038,2,"CR","CHASSIS RENTAL","E",40,80,"","UP - DIT WILMER (V963)","NEOXPO","NEOVIA LOGISTICS - A59","SAMSDTX","SAMSUNG SDS AMERICA, INC.","SAMSDDC","SEA0023276","SDS","ONEYSELC89019519","ONE",11/28/2022,"1535",11/28/2022,11/28/2022,"2359","2359",11/28/2022,"1600",11/29/2022,"UPRRTX","UPRRTX",11/29/2022,"","",10/21/2022,20,12/17/2022,0,0,0,0,0,0,0,0,7/28/2022,11/30/2022,12/22/2022,"15349171"
1927927,"Lineitem","PBI","PBI","MEM","88","DCLZ425493","NYKU4716585",1,2,"CR","CHASSIS RENTAL","E",40,80,"MCZRECN","CMC PIDGEON","COOPTN","COOPER LIGHTING","COOPMO","COOPER LIGHTING SOLUTIONS C/O CASS","CLIGGA","1047093249-2021","RECV LOC 1064","SH2FC2362600","ONE",10/11/2022,"1154",10/10/2022,10/11/2022,"1759","1759",10/11/2022,"1330",10/12/2022,"UPAR","UPAR",10/12/2022,"","",9/7/2022,7,10/17/2022,0,0,0,0,0,0,0,0,9/9/2022,10/27/2022,11/16/2022,""
1927928,"Lineitem","PBI","PBI","MEM","88","PBIZ427394","ONEU0058360",1,8,"CR","CHASSIS RENTAL","E",50,400,"MCZREIN","CN -CNRR MEM (P484)","COOPTN","COOPER LIGHTING","COOPMO","COOPER LIGHTING SOLUTIONS C/O CASS","CLIGGA","1047093244-2021","RECV LOC 1064","SH2FC2361500","ONE",10/19/2022,"1340",10/19/2022,10/19/2022,"1759","1759",10/19/2022,"1411",10/26/2022,"CNDEPOT","MCZRECN",10/26/2022,"","",9/11/2022,7,10/25/2022,0,0,0,0,0,0,0,0,9/9/2022,11/14/2022,12/22/2022,""
1927929,"Lineitem","PBI","PBI","MEM","88","MCCZ404665","NYKU5131810",1,6,"CR","CHASSIS RENTAL","E",40,240,"MCZRCMP","CN -CNRR MEM (P484)","COOPTN","COOPER LIGHTING","COOPMO","COOPER LIGHTING SOLUTIONS C/O CASS","CLIGGA","1047093499-2021","RECV LOC 1064","SH2FC2360400","ONE",10/19/2022,"1418",10/19/2022,10/19/2022,"1759","1759",10/19/2022,"1450",10/24/2022,"CNDEPOT","MCZRECN",10/24/2022,"","",9/11/2022,7,10/25/2022,0,0,0,0,0,0,0,0,9/9/2022,11/14/2022,12/22/2022,""
1928073,"Lineitem","PBI","PBI","ATL","99","FVXZ707231","OOCU7482121",1,2,"CR","CHASSIS RENTAL","E",40,80,"","CONGLOBAL/LANPORT","EASAL","ENERGY ABSORPTION SYSTEMS INC","OLUSANY","OL USA LLC","OLUSANY","CHOLX223177","","","COS",10/12/2022,"1620",10/13/2022,10/13/2022,"1200","1200",10/13/2022,"1053",10/13/2022,"NORGA","NORGA",10/13/2022,"","",,3,10/14/2022,0,0,0,0,0,0,0,0,8/1/2022,10/21/2022,11/10/2022,""
