RECNO,TName,Company,Div_LES,Terminal,Status,ChassisNo,CONTAINERNO,LI_NO,QTY_LE,SVCCODE_LE,SVCDESCRIPTION_LE,RATECODE_LE,RATE_LE,CHGAMT_LE,chz_pickup_loc,Shipper_Name,ConsigneeID,Consignee_Name,BilltoID_LES,Billto_Name_LES,Preferred,WorkorderNo,PBI_RefNo,BOL,SSL,PU_Date,PU_Time,Original_SchedDelv,SchedDelv,Original_scheddelvtime,Scheddelvtime,POD_Date,POD_Time,Ingatedate,ReturnTo,CHZ_returnTo,CHZ_ingatedate,RECEIVEDBY,YARDID,LASTFREEDAY,FREEDAYS,LAST_RETURN,Linehaul_Amount,FSC_Amount,Line_Total,ChasFee_Total,EL_Bill_Total,DP_Total,MP_Total,Net_Total,Rel_Date,Billed_Date_LES,Rcvd_Date_LES
1909736,ELBilling,PBI,PBI,CHI,AC,TSXZ491480,FCIU8932618,1124,4,YST,YARD STORAGE CHARGES,E,40,160,,BNSF LPC Logistics Park (H572),MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1345646,TNAM2246075,SEL1323934,CMA,3/5/2022,1125,3/8/2022,3/8/2022,2359,2359,3/8/2022,1230,3/9/2022,DELCOIL,DELCOIL,3/9/2022,LOT S,DELCOIL,3/6/2022,20,3/24/2022,0,0,0,0,0,0,0,0,2/24/2022,,
1909737,ELBilling,PBI,PBI,CHI,AC,TSXZ495525,TGHU6397079,1127,5,YST,YARD STORAGE CHARGES,E,28,140,,BNSF LPC Logistics Park (H572),MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1345645,TNAM2246014,SEL1323933,CMA,3/4/2022,2106,3/8/2022,3/8/2022,2359,2359,3/8/2022,1111,3/9/2022,DELCOIL,DELCOIL,3/9/2022,LOT S,DELCOIL,3/6/2022,20,3/23/2022,0,0,0,0,0,0,0,0,2/24/2022,,
1909738,ELBilling,PBI,PBI,CHI,AC,TSXZ637698,BMOU5885509,1128,4,YST,YARD STORAGE CHARGES,E,40,160,,BNSF LPC Logistics Park (H572),MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1345737,TNAM2246086,SEL1323947,CMA,3/5/2022,1313,3/8/2022,3/8/2022,2359,2359,3/8/2022,1111,3/11/2022,DELCOIL,DELCOIL,3/11/2022,LOT S,DELCOIL,3/6/2022,20,3/24/2022,0,0,0,0,0,0,0,0,2/24/2022,,
1909741,ELBilling,PBI,PBI,CHI,AC,MSCZ400757,CMAU4793946,1039,4,YST,YARD STORAGE CHARGES,E,28,112,,BNSF LPC Logistics Park (H572),MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1345744,TNAM2246090,SEL1323952,CMA,3/4/2022,1909,3/8/2022,3/8/2022,2359,2359,3/7/2022,1730,3/13/2022,DELCOIL,DELCOIL,3/13/2022,LOT S,DELCOIL,3/6/2022,20,3/23/2022,0,0,0,0,0,0,0,0,2/24/2022,,
1909745,ELBilling,PBI,PBI,CHI,AC,TSXZ452419,CAIU9357808,1124,4,YST,YARD STORAGE CHARGES,E,40,160,,BNSF LPC Logistics Park (H572),MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1345752,TNAM2246101,SEL1323956,CMA,3/5/2022,1516,3/8/2022,3/8/2022,2359,2359,3/8/2022,1333,3/9/2022,DELCOIL,DELCOIL,3/9/2022,LOT S,DELCOIL,3/6/2022,20,3/24/2022,0,0,0,0,0,0,0,0,2/24/2022,,
1909747,ELBilling,PBI,PBI,CHI,AC,TSXZ462971,CMAU6571167,1120,4,YST,YARD STORAGE CHARGES,E,40,160,,BNSF LPC Logistics Park (H572),MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1345754,TNAM2246108,SEL1323970,CMA,3/5/2022,1602,3/8/2022,3/8/2022,2359,2359,3/8/2022,2200,3/10/2022,DELCOIL,DELCOIL,3/10/2022,LOT S,DELCOIL,3/6/2022,20,3/24/2022,0,0,0,0,0,0,0,0,2/24/2022,,
1909748,ELBilling,PBI,PBI,CHI,AC,TSXZ624063,TCNU7418066,1119,4,YST,YARD STORAGE CHARGES,E,40,160,,BNSF LPC Logistics Park (H572),MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1345755,TNAM2246105,SEL1323965,CMA,3/5/2022,910,3/8/2022,3/8/2022,2359,2359,3/8/2022,1111,3/10/2022,DELCOIL,DELCOIL,3/10/2022,LOT S,DELCOIL,3/6/2022,20,3/24/2022,0,0,0,0,0,0,0,0,2/24/2022,,
1909750,ELBilling,PBI,PBI,CHI,AC,TSXZ621900,CMAU6459007,1121,4,YST,YARD STORAGE CHARGES,E,40,160,,BNSF LPC Logistics Park (H572),MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1345791,TNAM2246109,SEL1323975,CMA,3/5/2022,817,3/8/2022,3/8/2022,2359,2359,3/8/2022,1500,3/12/2022,DELCOIL,DELCOIL,3/12/2022,LOT S,DELCOIL,3/6/2022,20,3/24/2022,0,0,0,0,0,0,0,0,2/24/2022,,
1909753,ELBilling,PBI,PBI,CHI,AC,DCHZ411212,TCNU2660647,1122,4,YST,YARD STORAGE CHARGES,E,40,160,,BNSF LPC Logistics Park (H572),MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1345830,TNAM2246122,SEL1323999,CMA,3/5/2022,746,3/8/2022,3/8/2022,2359,2359,3/8/2022,2000,3/9/2022,DELCOIL,DELCOIL,3/9/2022,LOT S,DELCOIL,3/6/2022,20,3/24/2022,0,0,0,0,0,0,0,0,2/24/2022,,
1909757,ELBilling,PBI,PBI,CHI,AC,TSXZ415130,FSCU8383395,1038,5,YST,YARD STORAGE CHARGES,E,28,140,,BNSF LPC Logistics Park (H572),MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1345840,TNAM2246129,SEL1324002,CMA,3/4/2022,2017,3/8/2022,3/8/2022,2359,2359,3/8/2022,1111,3/8/2022,GLO4,GLO4,3/8/2022,LOT S,DELCOIL,3/6/2022,20,3/23/2022,0,0,0,0,0,0,0,0,2/24/2022,,
1909760,ELBilling,PBI,PBI,CHI,AC,TSXZ462289,GESU6082818,1125,3,YST,YARD STORAGE CHARGES,E,40,120,,BNSF LPC Logistics Park (H572),MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1345845,TNAM2246133,SEL1324007,CMA,3/5/2022,914,3/8/2022,3/8/2022,2359,2359,3/7/2022,1730,,,,,LOT S,DELCOIL,3/6/2022,20,3/24/2022,0,0,0,0,0,0,0,0,2/24/2022,,
1909761,ELBilling,PBI,PBI,CHI,AC,TSXZ413291,TCLU5107279,1128,4,YST,YARD STORAGE CHARGES,E,40,160,,BNSF LPC Logistics Park (H572),MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1345844,TNAM2246137,SEL1324011,CMA,3/5/2022,1532,3/8/2022,3/8/2022,2359,2359,3/8/2022,1230,3/14/2022,DELCOIL,DELCOIL,3/14/2022,LOT S,DELCOIL,3/6/2022,20,3/24/2022,0,0,0,0,0,0,0,0,2/24/2022,,
1909763,ELBilling,PBI,PBI,CHI,AC,TSXZ629073,SEGU4317179,1129,3,YST,YARD STORAGE CHARGES,E,40,120,,BNSF LPC Logistics Park (H572),MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1345886,TNAM2246144,SEL1324016,CMA,3/5/2022,1652,3/8/2022,3/8/2022,2359,2359,3/7/2022,1730,3/12/2022,DELCOIL,DELCOIL,3/12/2022,LOT S,DELCOIL,3/6/2022,20,3/24/2022,0,0,0,0,0,0,0,0,2/24/2022,,
1909764,ELBilling,PBI,PBI,CHI,AC,TSXZ468990,SEKU5879447,1123,5,YST,YARD STORAGE CHARGES,E,40,200,,BNSF LPC Logistics Park (H572),MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1345887,TNAM2246149,SEL1324031,CMA,3/5/2022,1703,3/8/2022,3/9/2022,2359,2359,3/9/2022,1700,3/13/2022,DELCOIL,DELCOIL,3/13/2022,LOT S,DELCOIL,3/6/2022,20,3/24/2022,0,0,0,0,0,0,0,0,2/24/2022,,
1909768,Lineitem,PBI,PBI,CHI,CC,MCHZ401320,TCLU7770341,2,3,YST,YARD STORAGE CHARGES,E,40,120,DELCOIL,BNSF LPC Logistics Park (H572),MEYDIIN,MEYER DISTRIBUTING,QUARTCA,Quartz Logistics Inc.,QUARTCA,OILAX-21120587,,MEDUT5622435,MSC,3/12/2022,1140,3/14/2022,3/14/2022,800,800,3/14/2022,900,3/14/2022,STRTURN,STRTURN,3/14/2022,LOT C,DELCOIL,3/12/2022,4,3/16/2022,0,0,0,0,0,0,0,0,2/24/2022,,
1909798,Lineitem,PBI,PBI,SAV,CC,TRZZ202771,TCKU2614230,3,3,YST,YARD STORAGE CHARGES,E,40,120,,Georgia Ports Authority (L738),COSTAGA,COSTCO DEPOT #262,OECSCA,OEC GROUP (LAX),OECSCA,NBOOI217097,,CMDUNBYE086496,CMA,3/12/2022,1408,3/14/2022,3/14/2022,600,600,3/14/2022,543,3/15/2022,GAPORT,GAPORT,3/15/2022,,OTDLOGA,3/12/2022,4,3/16/2022,0,0,0,0,0,0,0,0,2/25/2022,,
1909816,Lineitem,PBI,PBI,DAL,88,TSFZ500290,PLYU100012,2,5,YST,YARD STORAGE CHARGES,E,40,200,,BNSF ALLIANCE (T926),QUDCTX9,Quaker DC,PEPSITX,PEPSI LOGISTICS COMPANY INC.,PEPSITX,1784331,,,PEP,3/4/2022,1731,3/2/2022,3/8/2022,800,630,3/8/2022,600,3/8/2022,BNSFATX,BNSFATX,3/8/2022,,TXSTETX,,4,3/9/2022,0,0,0,0,0,0,0,0,2/25/2022,3/15/2022,
1909863,ELBilling,PBI,PBI,CHI,AC,TSXZ616869,FANU1433090,946,1,YST,YARD STORAGE CHARGES,E,40,40,,BNSF LPC Logistics Park (H572),BESTBOL,BEST BUY 710 C/O SAMSUNG,SAMCA,Samsung Electronics America (SALS),SAMCADR,609054763,,HLCUBKK2111CCKG0,HAP,3/9/2022,1846,3/21/2022,3/21/2022,1000,1000,,,,,,,LOT C,DELCOIL,2/27/2022,20,3/28/2022,0,0,0,0,0,0,0,0,2/25/2022,,
1909883,ELBilling,PBI,PBI,SAV,AC,DCNZ407477,APZU4224332,1553,9,YST,YARD STORAGE CHARGES,E,40,360,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,TNAM2222546,TNAM2222546 MANUAL,SEL1314173,CMA,3/9/2022,754,3/17/2022,3/17/2022,2359,2359,,,,,,,,OTDLOGA,3/9/2022,20,3/28/2022,0,0,0,0,0,0,0,0,2/25/2022,,
1909886,ELBilling,PBI,PBI,SAV,AC,AIMZ501755,BEAU6100827,1148,9,YST,YARD STORAGE CHARGES,E,40,360,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,TNAM2222546,TNAM2222546 MANUAL,SEL1314178,CMA,3/7/2022,952,3/15/2022,3/15/2022,2359,2359,3/15/2022,1800,,,,,,OTDLOGA,3/9/2022,20,3/26/2022,0,0,0,0,0,0,0,0,2/25/2022,,
1909887,ELBilling,PBI,PBI,SAV,AC,TAXZ467781,BMOU5556648,1108,8,YST,YARD STORAGE CHARGES,E,40,320,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,TNAM2222546,TNAM2222546 MANUAL,SEL1314181,CMA,3/7/2022,909,3/14/2022,3/14/2022,2359,2359,3/14/2022,1517,,,,,,OTDLOGA,3/9/2022,20,3/26/2022,0,0,0,0,0,0,0,0,2/25/2022,,
1909889,ELBilling,PBI,PBI,SAV,AC,NAPZ185520,CMAU4662890,1103,8,YST,YARD STORAGE CHARGES,E,40,320,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,TNAM2222546,TNAM2222546 MANUAL,SEL1314183,CMA,3/5/2022,1135,3/12/2022,3/12/2022,2359,2359,3/12/2022,1800,,,,,,OTDLOGA,3/8/2022,20,3/24/2022,0,0,0,0,0,0,0,0,2/25/2022,,
1909890,ELBilling,PBI,PBI,SAV,AC,APMZ425543,CMAU4021310,931,7,YST,YARD STORAGE CHARGES,E,40,280,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,TNAM2222546,TNAM2222546 MANUAL,SEL1314184,CMA,3/5/2022,930,3/11/2022,3/11/2022,2359,2359,3/11/2022,1508,,GAPORT,GAPORT,,,OTDLOGA,3/9/2022,20,3/24/2022,0,0,0,0,0,0,0,0,2/25/2022,,
1909891,ELBilling,PBI,PBI,SAV,AC,APMZ412672,CMAU6438391,929,7,YST,YARD STORAGE CHARGES,E,40,280,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,TNAM2222546,TNAM2222546 MANUAL,SEL1314185,CMA,3/5/2022,1248,3/11/2022,3/11/2022,2359,2359,3/11/2022,1800,,GAPORT,GAPORT,,,OTDLOGA,3/8/2022,20,3/24/2022,0,0,0,0,0,0,0,0,2/25/2022,,
1909893,ELBilling,PBI,PBI,SAV,AC,DCSZ755473,HJMU1576518,930,7,YST,YARD STORAGE CHARGES,E,40,280,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,TNAM2222546,TNAM2222546 MANUAL,SEL1314187,CMA,3/5/2022,1434,3/11/2022,3/11/2022,2359,2359,3/11/2022,1354,,,,,,OTDLOGA,3/9/2022,20,3/24/2022,0,0,0,0,0,0,0,0,2/25/2022,,
1909894,ELBilling,PBI,PBI,SAV,AC,APMZ416559,TCNU6960344,1101,8,YST,YARD STORAGE CHARGES,E,40,320,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,TNAM2222546,TNAM2222546 MANUAL,SEL1314188,CMA,3/5/2022,1533,3/12/2022,3/12/2022,2359,2359,3/12/2022,2300,,,,,,OTDLOGA,3/9/2022,20,3/24/2022,0,0,0,0,0,0,0,0,2/25/2022,,
1909897,ELBilling,PBI,PBI,SAV,AC,NEDZ401291,TCNU3551764,1107,8,YST,YARD STORAGE CHARGES,E,40,320,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,TNAM2222546,TNAM2222546 MANUAL,SEL1314192,CMA,3/7/2022,914,3/14/2022,3/14/2022,2359,2359,3/14/2022,1533,,,,,,OTDLOGA,3/8/2022,20,3/26/2022,0,0,0,0,0,0,0,0,2/25/2022,,
1909898,ELBilling,PBI,PBI,SAV,AC,DCSZ708639,TEMU6321071,1106,8,YST,YARD STORAGE CHARGES,E,40,320,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,TNAM2222546,TNAM2222546 MANUAL,SEL1314193,CMA,3/7/2022,753,3/14/2022,3/14/2022,2359,2359,3/14/2022,1200,,,,,,OTDLOGA,3/8/2022,20,3/26/2022,0,0,0,0,0,0,0,0,2/25/2022,,
1909901,ELBilling,PBI,PBI,SAV,AC,TAXZ129006,TGBU4144742,1241,7,YST,YARD STORAGE CHARGES,E,40,280,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,TNAM2222546,TNAM2222546 MANUAL,SEL1314196,CMA,3/5/2022,1253,3/11/2022,3/15/2022,2359,2359,3/15/2022,1350,,,,,,OTDLOGA,3/9/2022,20,3/24/2022,0,0,0,0,0,0,0,0,2/25/2022,,
1909902,ELBilling,PBI,PBI,SAV,AC,MAEC597694,TGBU4167856,1105,8,YST,YARD STORAGE CHARGES,E,40,320,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,TNAM2222546,TNAM2222546 MANUAL,SEL1314197,CMA,3/7/2022,1116,3/14/2022,3/14/2022,2359,2359,3/14/2022,1800,,,,,,OTDLOGA,3/8/2022,20,3/26/2022,0,0,0,0,0,0,0,0,2/25/2022,,
1909903,ELBilling,PBI,PBI,SAV,AC,OESZ803896,TRHU4618758,1118,7,YST,YARD STORAGE CHARGES,E,40,280,,Georgia Ports Authority (L738),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,TNAM2222546,TNAM2222546 MANUAL,SEL1314199,CMA,3/5/2022,745,3/11/2022,3/11/2022,2359,2359,3/11/2022,1841,3/17/2022,GAPORT,GAPORT,3/17/2022,,OTDLOGA,3/8/2022,20,3/24/2022,0,0,0,0,0,0,0,0,2/25/2022,,
1909917,ELBilling,PBI,PBI,CHI,AC,TSXZ474621,HASU4226796,1131,3,YST,YARD STORAGE CHARGES,E,40,120,REUILTR,CN -CHI/CNRR (I092),MIQIL,NEOVIA LOGISTICS - A58,SAMCA,Samsung Electronics America (SALS),SAMCADC,CHI220209138,,214990211,MSK,3/10/2022,1429,3/12/2022,3/12/2022,0,2359,3/12/2022,1330,,,,,,DELCOIL,3/10/2022,14,3/29/2022,0,0,0,0,0,0,0,0,2/28/2022,,
1909937,ELBilling,PBI,PBI,ATL,AC,FLXZ410054,CMAU6433785,920,9,YST,YARD STORAGE CHARGES,E,28,252,,NS - NORFOLK AUSTELL (L690),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1352125,TNAM2247827,SEL1308377,CMA,3/4/2022,1934,3/12/2022,3/12/2022,2359,2359,3/12/2022,2359,,,,,,PBIGA,3/4/2022,20,3/23/2022,0,0,0,0,0,0,0,0,2/28/2022,,
1909938,ELBilling,PBI,PBI,ATL,AC,FLXZ437422,TCLU6551098,923,11,YST,YARD STORAGE CHARGES,E,40,440,,NS - NORFOLK AUSTELL (L690),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1352128,TNAM2247832,SEL1308677,CMA,3/5/2022,745,3/15/2022,3/15/2022,2359,2359,3/15/2022,1205,,,,,,PBIGA,3/4/2022,20,3/24/2022,0,0,0,0,0,0,0,0,2/28/2022,,
1909944,ELBilling,PBI,PBI,ATL,AC,TLXZ436433,TGBU5756470,924,11,YST,YARD STORAGE CHARGES,E,40,440,,NS - NORFOLK AUSTELL (L690),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1352135,TNAM2247834,SEL1308199,CMA,3/5/2022,642,3/15/2022,3/15/2022,2359,2359,3/15/2022,1400,,,,,,PBIGA,3/4/2022,20,3/24/2022,0,0,0,0,0,0,0,0,2/28/2022,,
1909945,ELBilling,PBI,PBI,ATL,AC,APMZ700766,CMAU8220140,921,11,YST,YARD STORAGE CHARGES,E,40,440,,NS - NORFOLK AUSTELL (L690),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1352136,TNAM2247844,SEL1308342,CMA,3/5/2022,1021,3/15/2022,3/15/2022,2359,2359,3/15/2022,1030,,,,,,PBIGA,3/4/2022,20,3/24/2022,0,0,0,0,0,0,0,0,2/28/2022,,
1909946,ELBilling,PBI,PBI,ATL,AC,FLXZ434634,CMAU9071890,921,9,YST,YARD STORAGE CHARGES,E,28,252,,NS - NORFOLK AUSTELL (L690),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1352138,TNAM2247838,SEL1308356,CMA,3/4/2022,1753,3/12/2022,3/13/2022,2359,2359,3/13/2022,30,,,,,,PBIGA,3/4/2022,20,3/23/2022,0,0,0,0,0,0,0,0,2/28/2022,,
1909947,ELBilling,PBI,PBI,ATL,AC,XNPZ176969,CMAU9111340,922,9,YST,YARD STORAGE CHARGES,E,28,252,,NS - NORFOLK AUSTELL (L690),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1352144,TNAM2247846,SEL1308033,CMA,3/4/2022,1645,3/12/2022,3/12/2022,2359,2359,3/12/2022,2357,,,,,,PBIGA,3/4/2022,20,3/23/2022,0,0,0,0,0,0,0,0,2/28/2022,,
1909949,ELBilling,PBI,PBI,ATL,AC,NAPZ175219,CMAU4187804,1614,5,YST,YARD STORAGE CHARGES,E,28,140,,NS - NORFOLK AUSTELL (L690),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1352150,TNAM2247851,SEL1308379,CMA,3/3/2022,1105,3/3/2022,3/12/2022,2359,2359,3/12/2022,2356,,,,,,PBIGA,3/3/2022,20,3/22/2022,0,0,0,0,0,0,0,0,2/28/2022,,
1909951,ELBilling,PBI,PBI,ATL,AC,TAXZ434399,CMAU5478980,1615,10,YST,YARD STORAGE CHARGES,E,28,280,,NS - NORFOLK AUSTELL (L690),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1352152,TNAM2247853,SEL1308660,CMA,3/3/2022,1642,3/3/2022,3/12/2022,2359,2359,3/12/2022,2014,,,,,,PBIGA,3/3/2022,20,3/22/2022,0,0,0,0,0,0,0,0,2/28/2022,,
1909960,ELBilling,PBI,PBI,ATL,AC,TSXZ470718,TTNU5676296,1616,6,YST,YARD STORAGE CHARGES,E,28,168,,NS - NORFOLK AUSTELL (L690),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1352156,TNAM2247857,SEL1308370,CMA,3/3/2022,1652,3/3/2022,3/12/2022,2359,2359,3/12/2022,1859,,,,,,PBIGA,3/3/2022,20,3/22/2022,0,0,0,0,0,0,0,0,2/28/2022,,
1909971,ELBilling,PBI,PBI,ATL,AC,AIMZ470918,TCLU8634015,1618,6,YST,YARD STORAGE CHARGES,E,28,168,,NS - NORFOLK AUSTELL (L690),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1352203,TNAM2247871,SEL1308180,CMA,3/3/2022,1327,3/8/2022,3/8/2022,2359,2359,3/8/2022,1233,,,,,,PBIGA,3/3/2022,20,3/22/2022,0,0,0,0,0,0,0,0,2/28/2022,,
1909972,ELBilling,PBI,PBI,ATL,AC,NAPZ423904,SEKU4115362,1618,6,YST,YARD STORAGE CHARGES,E,28,168,,NS - NORFOLK AUSTELL (L690),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1352208,TNAM2247873,SEL1308196,CMA,3/3/2022,1500,3/8/2022,3/8/2022,2359,2359,3/8/2022,420,,,,,,PBIGA,3/3/2022,20,3/22/2022,0,0,0,0,0,0,0,0,2/28/2022,,
1909975,ELBilling,PBI,PBI,ATL,AC,OESZ802425,TCKU6317879,1619,9,YST,YARD STORAGE CHARGES,E,28,252,,NS - NORFOLK AUSTELL (L690),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1352211,TNAM2247879,SEL1308235,CMA,3/3/2022,1538,3/11/2022,3/11/2022,2359,2359,3/11/2022,730,,,,,,PBIGA,3/3/2022,20,3/22/2022,0,0,0,0,0,0,0,0,2/28/2022,,
1909977,ELBilling,PBI,PBI,ATL,AC,HDMZ501727,CMAU6549034,1620,9,YST,YARD STORAGE CHARGES,E,28,252,,NS - NORFOLK AUSTELL (L690),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1352221,TNAM2247889,SEL1308289,CMA,3/3/2022,548,3/3/2022,3/11/2022,2359,2359,3/11/2022,700,,,,,,PBIGA,3/3/2022,20,3/22/2022,0,0,0,0,0,0,0,0,2/28/2022,,
1909980,ELBilling,PBI,PBI,ATL,AC,MSCZ418169,TCLU8805099,1620,7,YST,YARD STORAGE CHARGES,E,28,196,,NS - NORFOLK AUSTELL (L690),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1352242,TNAM2247884,SEL1308261,CMA,3/3/2022,1658,3/3/2022,3/9/2022,2359,2359,3/9/2022,800,,,,,,PBIGA,3/3/2022,20,3/22/2022,0,0,0,0,0,0,0,0,2/28/2022,,
1909983,ELBilling,PBI,PBI,ATL,AC,TAXZ487284,TCNU6251035,1621,5,YST,YARD STORAGE CHARGES,E,28,140,,NS - NORFOLK AUSTELL (L690),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1352274,TNAM2247920,SEL1308420,CMA,3/3/2022,1812,3/3/2022,3/7/2022,2359,2359,3/7/2022,1400,,,,,,PBIGA,3/3/2022,20,3/22/2022,0,0,0,0,0,0,0,0,2/28/2022,,
1909984,ELBilling,PBI,PBI,ATL,AC,HDMZ413958,TLLU4389200,1624,7,YST,YARD STORAGE CHARGES,E,28,196,,NS - NORFOLK AUSTELL (L690),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1352280,TNAM2247924,SEL1308423,CMA,3/3/2022,1305,3/3/2022,3/9/2022,2359,2359,3/9/2022,1428,,,,,,PBIGA,3/3/2022,20,3/22/2022,0,0,0,0,0,0,0,0,2/28/2022,,
1910007,ELBilling,PBI,PBI,ATL,AC,TLXZ521379,APZU4536710,1625,5,YST,YARD STORAGE CHARGES,E,28,140,,NS - NORFOLK AUSTELL (L690),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1352254,TNAM2247898,SEL1308365,CMA,3/3/2022,648,3/7/2022,3/7/2022,2359,2359,3/7/2022,500,,,,,,PBIGA,3/3/2022,20,3/22/2022,0,0,0,0,0,0,0,0,2/28/2022,,
1910008,ELBilling,PBI,PBI,ATL,AC,TLXZ437009,CAAU6071309,1625,5,YST,YARD STORAGE CHARGES,E,28,140,,NS - NORFOLK AUSTELL (L690),NEOFAGA,NEOVIA LOGISTICS,SAMCA,Samsung Electronics America (SALS),SAMCADC,WO1352255,TNAM2247900,SEL1308371,CMA,3/3/2022,743,3/7/2022,3/7/2022,2359,2359,3/7/2022,1245,,,,,,PBIGA,3/3/2022,20,3/22/2022,0,0,0,0,0,0,0,0,2/28/2022,,
1910014,Lineitem,PBI,PBI,DAL,88,TNPZ198161,CAIU9854363,3,2,YST,YARD STORAGE CHARGES,E,40,80,,BNSF ALLIANCE (T926),A1LOCTX,A-1 LOCKSMITH SECURITY,LIGHTIL,"LIGHTEN THE LOAD, INC",LIGHTIL,1042819242-2665,,MEDUQ6266926,MSC,3/2/2022,1056,3/3/2022,3/3/2022,1100,1100,3/3/2022,1035,3/3/2022,BNSFATX,BNSFATX,3/3/2022,,TXSTETX,3/1/2022,4,3/7/2022,0,0,0,0,0,0,0,0,2/28/2022,3/4/2022,
