RECNO ,Ter ,SSL,ID ,Consignee,Container No,Chassis No,,,, EL Bill,,WO #,BOL #,,
1933008,ATL,EML,TVLCA,AVERITT EXPRESS,BMOU482198,NAPZ-185589,11/09/2022,11/09/2022,,0.00 ,0.00 ,443.70 ,LAOI-22090089,EGLV142202117874,11/09/2022
1933009,ATL,EML,TVLCA,AVERITT EXPRESS,EMCU129348,COZZ-042746,11/09/2022,11/10/2022,,0.00 ,0.00 ,443.70 ,LAOI-22080233,EGLV142201961574,11/09/2022
1933010,ATL,EML,TVLCA,DJ POWERS,EMCU981652,NAPZ-185336,11/30/2022,12/19/2022,,1180.00 ,"2,550.00 ","4,082.80 ",LAOI-22090283,EGLV142202240251,12/19/2022
1933020,SAV,ZIM,HECNY,AMERICAN TEXTILE SYSTEMS,ZCSU786056,MAEC-417475,11/02/2022,11/04/2022,,120.00 ,0.00 ,"1,504.72 ",NSHA22090651,ZIMUSNH7455857,11/03/2022
1933021,SAV,ZIM,HECNY,AMERICAN TEXTILE SYSTEMS,BEAU504601,NAPZ-185086,11/01/2022,11/03/2022,,357.50 ,0.00 ,"1,742.22 ",NSHA22090650,ZIMUSNH7455853,11/02/2022
1933030,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,CMAU657387,SDSZ-400668,11/03/2022,11/14/2022,11/11/2022,0.00 ,"1,499.75 ","2,019.50 ",EDA0004849,CMDUTHD0976954,11/09/2022
1933031,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,CMAU692420,NAPZ-186436,11/02/2022,11/09/2022,11/08/2022,0.00 ,650.00 ,"1,169.75 ",EDA0004850,CMDUTHD0976359,11/03/2022
1933032,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,CMAU847195,SDSZ-400636,11/03/2022,11/14/2022,11/11/2022,0.00 ,"1,499.75 ","2,019.50 ",EDA0004851,CMDUTHD0972911,11/09/2022
1933033,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,CMAU871114,NAPZ-422310,11/03/2022,11/17/2022,11/11/2022,0.00 ,"1,649.75 ","2,169.50 ",EDA0004852,CMDUTHD0976954,11/09/2022
1933034,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,CMAU899434,TLXZ-451403,11/03/2022,11/11/2022,11/10/2022,0.00 ,850.00 ,"1,369.75 ",EDA0004853,CMDUTHD0972908,11/08/2022
1932642,ATL,ONE,QUARTNY,TOM FOUT'S TIRE,KKFU797347,NAPZ-800478,11/21/2022,11/28/2022,,900.00 ,0.00 ,"1,781.60 ",OINYC-22080261,ONEYJKTC85697500,11/28/2022
1932643,ATL,ONE,OLUSANY,ENERGY ABSORPTION SYSTEMS INC,TEMU460090,DCNZ-205231,11/15/2022,11/16/2022,,222.50 ,0.00 ,997.70 ,CHOLX224109,,11/16/2022
1932657,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,BSIU920859,SDSZ-400606,11/14/2022,11/18/2022,11/16/2022,0.00 ,630.00 ,"2,560.50 ",EDA0003880,HDMUSELM26061800,11/15/2022
1932659,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,CAIU743738,NAPZ-800725,11/16/2022,11/19/2022,,0.00 ,490.00 ,"2,420.50 ",EDA0003064,HDMUSELM06104000,11/17/2022
1932660,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,CAIU811647,SDSZ-400643,11/14/2022,11/21/2022,11/18/2022,0.00 ,670.00 ,"2,600.50 ",EDA0003887,HDMUSELM08289900,11/16/2022
1932661,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,HDMU676096,SDSZ-400670,11/14/2022,12/01/2022,,0.00 ,670.00 ,"2,600.50 ",EDA0003909,HDMUSELM02838500,11/16/2022
1932662,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,KOCU441614,SDSZ-400600,11/14/2022,12/01/2022,11/30/2022,0.00 ,670.00 ,"2,600.50 ",EDA0003087,HDMUSELM81566200,11/17/2022
1932663,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,KOCU471995,SDSZ-400729,11/15/2022,11/22/2022,11/18/2022,0.00 ,630.00 ,"2,560.50 ",EDA0003931,HDMUSELM10988500,11/16/2022
1932665,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,TCNU694099,SDSZ-400671,11/14/2022,11/26/2022,11/21/2022,0.00 ,710.00 ,"2,640.50 ",EDA0003974,HDMUSELM00871800,11/17/2022
1932667,SAV,HII,SAMSDTX,UNIS GARDEN CITY,BSIU915913,SDSZ-400679,11/15/2022,11/23/2022,11/22/2022,0.00 ,"1,149.75 ","1,669.50 ",EDA0002274,HDMULCHM52222000,11/16/2022
1932669,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,CAIU444337,DCLZ-500076,11/17/2022,12/01/2022,11/28/2022,0.00 ,"1,130.00 ","3,060.50 ",EDA0002283,HDMULCHM01477200,11/23/2022
1932672,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,CAIU996899,SDSZ-400613,11/16/2022,11/30/2022,11/28/2022,0.00 ,790.00 ,"2,720.50 ",EDA0002306,HDMULCHM01477200,11/21/2022
1932673,SAV,ONE,SAMSDTX,UNIS GARDEN CITY,DRYU602077,TAXZ-150625,11/16/2022,11/29/2022,11/22/2022,0.00 ,890.00 ,"1,409.75 ",EDA0002355,ONEYSZPCQ8826300,11/17/2022
1932674,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,GAOU616048,HDMZ-402726,11/15/2022,11/29/2022,,0.00 ,970.00 ,"2,900.50 ",EDA0002374,HDMULCHM01477200,11/17/2022
1932676,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,HMMU613016,APLZ-455744,11/16/2022,11/30/2022,11/21/2022,0.00 ,"1,010.00 ","2,940.50 ",EDA0002400,HDMULCHM87428500,11/19/2022
1932677,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,HMMU619270,DCNZ-498849,11/15/2022,11/28/2022,11/21/2022,0.00 ,970.00 ,"2,900.50 ",EDA0002405,HDMULCHM52222000,11/18/2022
1932678,SAV,HII,SAMSDTX,UNIS GARDEN CITY,HMMU621427,AIMZ-473398,11/16/2022,11/29/2022,11/22/2022,0.00 ,"1,409.75 ","1,929.50 ",EDA0002408,HDMULCHM01477200,11/17/2022
1932679,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,HMMU625259,NAPZ-214117,11/15/2022,11/28/2022,11/21/2022,0.00 ,970.00 ,"2,900.50 ",EDA0002411,HDMULCHM52222000,11/18/2022
1932680,SAV,HII,SAMSDTX,UNIS GARDEN CITY,HMMU633448,TLXZ-413437,11/16/2022,11/30/2022,11/23/2022,0.00 ,930.00 ,"1,449.75 ",EDA0002418,HDMULCHM01477200,11/18/2022
1932683,SAV,HII,SAMSDTX,UNIS GARDEN CITY,KOCU409913,APMZ-406047,11/16/2022,11/29/2022,11/22/2022,0.00 ,"1,409.75 ","1,929.50 ",EDA0002438,HDMULCHM01477200,11/17/2022
1932684,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,KOCU415828,NAPZ-423313,11/16/2022,11/30/2022,11/22/2022,0.00 ,"1,010.00 ","2,940.50 ",EDA0002443,HDMULCHM01477200,11/19/2022
1932685,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,KOCU428133,TAXZ-478035,11/18/2022,12/02/2022,11/28/2022,0.00 ,"1,090.00 ","3,020.50 ",EDA0002452,HDMULCHM01477200,11/23/2022
1932686,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,KOCU435895,HDMZ-414175,11/17/2022,11/30/2022,11/28/2022,0.00 ,930.00 ,"2,860.50 ",EDA0002461,HDMULCHM01477200,11/19/2022
1932687,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,KOCU448402,SDSZ-400698,11/17/2022,11/26/2022,11/21/2022,0.00 ,670.00 ,"2,600.50 ",EDA0002469,HDMULCHM52222000,11/19/2022
1932700,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,KOCU453512,SDSZ-400618,11/17/2022,11/30/2022,11/22/2022,0.00 ,670.00 ,"2,600.50 ",EDA0002471,HDMULCHM52222000,11/19/2022
1932701,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,KOCU472946,SDSZ-400630,11/16/2022,11/26/2022,11/22/2022,0.00 ,790.00 ,"2,720.50 ",SEA0035359,HDMULCHM01477200,11/21/2022
1932702,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,KOCU481353,AIMZ-472749,11/16/2022,11/29/2022,11/23/2022,0.00 ,"1,050.00 ","2,980.50 ",EDA0002485,HDMULCHM01477200,11/21/2022
1933035,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,CMAU921244,AIMZ-473425,11/02/2022,11/09/2022,11/08/2022,0.00 ,650.00 ,"1,169.75 ",EDA0004854,CMDUTHD0972908,11/03/2022
1933036,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,CMAU924227,SDSZ-400603,11/03/2022,11/14/2022,11/10/2022,0.00 ,"1,309.75 ","1,829.50 ",EDA0004855,CMDUTHD0976954,11/08/2022
1933037,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,CMAU926293,NAPZ-185086,11/03/2022,11/17/2022,11/11/2022,0.00 ,"1,649.75 ","2,169.50 ",EDA0004856,CMDUTHD0976954,11/09/2022
1933038,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,CMAU929200,TSXZ-656420,11/03/2022,11/16/2022,11/10/2022,0.00 ,"1,569.75 ","2,089.50 ",EDA0004857,CMDUTHD0976954,11/08/2022
1933039,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,CMAU939761,NAPZ-204189,11/02/2022,11/08/2022,11/07/2022,0.00 ,610.00 ,"1,129.75 ",EDA0004858,CMDUTHD0976954,11/03/2022
1933040,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,FFAU453781,HDMZ-402726,11/03/2022,11/15/2022,11/11/2022,0.00 ,"1,529.75 ","2,049.50 ",EDA0004859,CMDUTHD0976954,11/08/2022
1933041,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,FFAU453787,SDSZ-400673,11/03/2022,11/14/2022,11/14/2022,0.00 ,980.00 ,"1,499.75 ",EDA0004860,CMDUTHD0976954,11/09/2022
1933042,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,GCXU586564,EMCZ-740137,11/02/2022,11/10/2022,11/07/2022,0.00 ,690.00 ,"1,209.75 ",EDA0004861,CMDUTHD0976954,11/03/2022
1933043,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,SEKU562703,DCNZ-498849,11/03/2022,11/15/2022,11/11/2022,0.00 ,"1,529.75 ","2,049.50 ",EDA0004864,CMDUTHD0979037,11/09/2022
1933044,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,TCNU102698,FLGZ-650101,11/03/2022,11/17/2022,11/11/2022,0.00 ,"1,609.75 ","2,129.50 ",EDA0004865,CMDUTHD0976954,11/08/2022
1933045,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,TCNU199940,YMLZ-422176,11/03/2022,11/17/2022,11/11/2022,0.00 ,"1,649.75 ","2,169.50 ",EDA0004866,CMDUTHD0976954,11/09/2022
1933046,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,TGBU523599,APMZ-406047,11/04/2022,11/11/2022,11/10/2022,0.00 ,320.00 ,839.75 ,EDA0004867,CMDUSGN1699253,11/07/2022
1933047,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,TGBU598375,TSXZ-437825,11/03/2022,11/16/2022,11/11/2022,0.00 ,"1,569.75 ","2,089.50 ",EDA0004868,CMDUSGN1699253,11/09/2022
1933048,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,TLLU451952,CMAZ-400074,11/04/2022,11/19/2022,11/11/2022,0.00 ,"1,649.75 ","2,169.50 ",EDA0004869,CMDUTHD0976954,11/09/2022
1933049,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,TLLU456597,ACLZ-427051,11/03/2022,11/21/2022,11/11/2022,0.00 ,"1,769.75 ","2,289.50 ",EDA0004870,CMDUTHD0976954,11/09/2022
1933050,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,TLLU878332,TSXZ-665013,11/03/2022,11/18/2022,11/10/2022,0.00 ,"1,649.75 ","2,169.50 ",EDA0004872,CMDUTHD0976359,11/08/2022
1933051,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,TRHU816159,SDSZ-400714,11/03/2022,11/15/2022,11/11/2022,0.00 ,"1,499.75 ","2,019.50 ",EDA0004874,CMDUTHD0976359,11/09/2022
1933053,SAV,ONE,QUARTCA,TTRC,KKFU808240,EMCZ-740857,11/22/2022,11/30/2022,,360.00 ,0.00 ,"2,171.84 ",OILAX-22080200,ONEYNB2BDQ895400,11/23/2022
1933054,SAV,ONE,QUARTCA,TTRC,TCLU868699,FLGZ-650101,11/25/2022,12/01/2022,,280.00 ,0.00 ,"2,091.84 ",OILAX-22080200,ONEYNB2BDQ895400,11/28/2022
1933067,SAV,MSC,DJSITX,TREDIT TIRE & WHEEL,MSMU573419,SDSZ-400720,12/05/2022,12/06/2022,,0.00 ,-171.00,"2,261.00 ",S22I127108,MEDUTY723230,12/06/2022
1933082,SAV,HAP,DJSITX,TREDIT TIRE & WHEEL,TEMU736239,TRZZ-400293,12/13/2022,12/17/2022,,200.00 ,0.00 ,"2,632.00 ",S22I127546,HLCUSEL220946041,12/14/2022
1933083,SAV,HAP,DJSITX,TREDIT TIRE & WHEEL,CAAU555553,TSXZ-665013,12/15/2022,12/21/2022,,280.00 ,0.00 ,"2,712.00 ",S22I127546,HLCUSEL220946041,12/16/2022
1933084,SAV,HAP,DJSITX,TREDIT TIRE & WHEEL,HLBU339274,CCLZ-440545,12/14/2022,12/16/2022,,120.00 ,0.00 ,"2,552.00 ",S22I127546,HLCUSEL220946041,12/15/2022
1933085,SAV,HAP,DJSITX,TREDIT TIRE & WHEEL,HLBU338063,TLXZ-451403,11/30/2022,12/01/2022,,80.00 ,0.00 ,"2,512.00 ",S22I127512,HLCUSEL220939880,12/01/2022
1933086,SAV,HAP,DJSITX,TREDIT TIRE & WHEEL,TEMU688473,APMZ-405161,12/03/2022,12/05/2022,,120.00 ,0.00 ,"2,552.00 ",S22I127512,HLCUSEL220939880,12/05/2022
1933087,SAV,HAP,DJSITX,TREDIT TIRE & WHEEL,UACU537950,NAPZ-214117,12/01/2022,12/05/2022,,200.00 ,0.00 ,"2,632.00 ",S22I127512,HLCUSEL220939880,12/02/2022
1933097,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,BEAU477872,SDSZ-400640,11/03/2022,11/23/2022,11/14/2022,0.00 ,900.00 ,"2,830.50 ",EDA0001943,CMDUTHD0976954,11/07/2022
1932187,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,TEMU734291,SDSZ-400715,11/01/2022,11/14/2022,11/04/2022,0.00 ,450.00 ,969.75 ,EDA0002207,CMDUAYN0988094,11/01/2022
1932188,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,CAIU971173,SDSZ-400601,11/01/2022,11/09/2022,11/08/2022,0.00 ,450.00 ,969.75 ,EDA0001970,CMDUAYN0989565,11/01/2022
1932189,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,CMAU611854,SDSZ-400671,11/01/2022,11/14/2022,11/07/2022,0.00 ,300.00 ,819.75 ,EDA0001980,CMDUAYN0989565,11/01/2022
1932191,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,CMAU795368,SDSZ-400618,11/01/2022,11/07/2022,11/04/2022,0.00 ,300.00 ,819.75 ,EDA0002008,CMDUAYN0989565,11/01/2022
1932223,ATL,ONE,COOPMO,COOPER LIGHTING c/o CASS,SEGU596548,MAEC-665908,12/05/2022,12/15/2022,12/15/2022,590.00 ,0.00 ,"1,182.80 ",1047580319-2021,ONEYSH2FC2555300,12/05/2022
1932233,SAV,EML,PREMICA,ACME FURNITURE,TGBU466521,TAXZ-479522,11/03/2022,11/09/2022,,0.00 ,0.00 ,"1,618.14 ",OIPCL-22080075,EGLV235201375938,11/04/2022
1932235,ATL,ONE,ONEVA,MOHAWK HOME,TRHU730600,MCHZ-400340,11/14/2022,11/15/2022,,0.00 ,0.00 ,513.98 ,CHI4495451-CHI33008430,,11/15/2022
1932236,ATL,ONE,ONEVA,MOHAWK HOME,NYKU847721,NAPZ-423610,11/04/2022,11/08/2022,,0.00 ,0.00 ,513.98 ,CHI4495452-CHI33008226,,11/08/2022
1932246,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,CAIU737109,ZCSZ-402772,11/01/2022,11/16/2022,11/11/2022,0.00 ,"1,010.00 ","2,940.50 ",EDA0000145,HDMULCHM83364900,11/03/2022
1932248,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,GAOU619300,APMZ-413736,11/01/2022,11/10/2022,11/07/2022,0.00 ,770.00 ,"2,700.50 ",EDA0000270,HDMUSZPM45020400,11/03/2022
1932249,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,HDMU688287,SDSZ-400608,11/01/2022,11/14/2022,11/07/2022,0.00 ,780.00 ,"2,710.50 ",EDA0000317,HDMULCHM83364900,11/02/2022
1932250,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,KOCU455741,TAXZ-477426,11/01/2022,11/09/2022,,0.00 ,690.00 ,"2,620.50 ",EDA0000401,HDMUSZPM84568600,11/03/2022
1932253,SAV,HII,SAMSDTX,UNIS GARDEN CITY,SEGU583498,MSCZ-423732,11/01/2022,11/08/2022,11/04/2022,0.00 ,650.00 ,"1,169.75 ",EDA0000523,HDMULCHM01333001,11/02/2022
1932254,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,TCNU570626,SDSZ-400602,11/01/2022,11/17/2022,11/14/2022,0.00 ,860.00 ,"2,790.50 ",EDA0000606,HDMULCHM83364900,11/05/2022
1932255,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,TCNU678931,SDSZ-400712,11/01/2022,11/14/2022,11/03/2022,0.00 ,780.00 ,"2,710.50 ",EDA0000613,HDMULCHM01333002,11/02/2022
1932256,SAV,HII,SAMSDTX,UNIS GARDEN CITY,TLLU581263,APLZ-455744,11/01/2022,11/10/2022,11/07/2022,0.00 ,400.00 ,919.75 ,EDA0000670,HDMULCHM21990600,11/02/2022
1933720,ATL,ONE,ONEVA,MAKITA CORP.,TRHU577103,TAXZ-438919,11/29/2022,11/30/2022,,0.00 ,0.00 ,680.85 ,CHI4541230-CHI33377645,SH2HT0117300,11/29/2022
1933721,ATL,ONE,ONEVA,MAKITA CORP.,GCXU518831,HDMZ-409123,12/16/2022,12/16/2022,,0.00 ,0.00 ,680.85 ,CHI4541230-CHI33377644,SH2HT0117300,12/16/2022
1933722,ATL,MSC,QUARTNY,TOM FOUT'S TIRE,MSCU518077,MSCZ-418443,11/07/2022,11/11/2022,,47.50 ,0.00 ,"1,095.55 ",OINYC-22090260,MEDUIE004961,11/08/2022
1933738,SAV,MSK,SAMSDTX,UNIS GARDEN CITY,CAAU658156,SDSZ-400691,11/10/2022,11/15/2022,11/15/2022,0.00 ,300.00 ,819.75 ,EDA0002281,MAEU220996204,11/11/2022
1933739,SAV,MSK,SAMSDTX,UNIS GARDEN CITY,CIPU502534,DCNZ-415046,11/10/2022,11/29/2022,11/15/2022,0.00 ,"1,319.75 ","1,839.50 ",EDA0002309,MAEU220996204,11/11/2022
1933740,SAV,MSK,SAMSDTX,UNIS GARDEN CITY,TLLU583705,EMCZ-740137,11/10/2022,11/30/2022,11/15/2022,0.00 ,"1,359.75 ","1,879.50 ",EDA0002656,MAEU220996204,11/11/2022
1933741,SAV,ONE,SAMSDTX,UNIS GARDEN CITY,CAIU953668,HDMZ-410940,11/01/2022,11/09/2022,11/07/2022,0.00 ,730.00 ,"1,249.75 ",EDA0001969,ONEYSZPCP1150602,11/03/2022
1933742,SAV,ONE,SAMSDTX,NEOVIA LOGISTICS,FCIU717070,SDSZ-400676,11/02/2022,11/14/2022,11/09/2022,0.00 ,820.00 ,"2,750.50 ",EDA0002034,ONEYSZPCP3741700,11/04/2022
1933743,SAV,ONE,SAMSDTX,UNIS GARDEN CITY,ONEU025372,TAXZ-499856,11/01/2022,11/09/2022,11/08/2022,0.00 ,770.00 ,"1,289.75 ",EDA0002142,ONEYSZPCP1150601,11/04/2022
1933744,SAV,ONE,SAMSDTX,NEOVIA LOGISTICS,TLLU412644,FHCZ-448763,11/04/2022,11/28/2022,11/18/2022,0.00 ,"1,490.00 ","3,420.50 ",EDA0001270,ONEYPKGC43979500,11/14/2022
1933745,SAV,ONE,SAMSDTX,UNIS GARDEN CITY,TRHU568757,TSXZ-657828,11/02/2022,11/18/2022,11/11/2022,0.00 ,"1,729.75 ","2,249.50 ",EDA0002245,ONEYSZPCP3741701,11/09/2022
1933386,ATL,MSK,SAMSDTX,NEOVIA LOGISTICS,HASU435300,NAPZ-186153,11/17/2022,11/29/2022,11/28/2022,0.00 ,"1,856.45 ","2,702.90 ",SEA0040761,MAEUS01187584,11/22/2022
1933387,ATL,MSK,SAMSDTX,NEOVIA LOGISTICS,MRKU438609,NAPZ-186434,11/17/2022,12/02/2022,12/01/2022,0.00 ,"2,236.40 ","3,082.85 ",SEA0040765,MAEUS01187589,11/28/2022
1933388,ATL,MSK,SAMSDTX,NEOVIA LOGISTICS,MRSU538647,MOFZ-650315,11/17/2022,11/29/2022,11/28/2022,0.00 ,"1,896.45 ","2,742.90 ",SEA0040766,MAEUS01187591,11/23/2022
1933389,ATL,MSK,SAMSDTX,NEOVIA LOGISTICS,MSKU892678,YMLZ-424851,11/17/2022,11/29/2022,11/29/2022,0.00 ,"1,050.00 ","1,896.45 ",SEA0040767,MAEUS01187590,11/23/2022
1933390,ATL,MSK,SAMSDTX,NEOVIA LOGISTICS,PONU764967,FVXZ-165241,11/17/2022,12/03/2022,11/29/2022,0.00 ,"2,256.45 ","3,102.90 ",SEA0040768,MAEUS01187594,11/28/2022
1933391,ATL,MSK,SAMSDTX,NEOVIA LOGISTICS,SUDU871241,NAPZ-185422,11/17/2022,12/03/2022,11/29/2022,0.00 ,"2,016.45 ","2,862.90 ",SEA0040769,MAEUS01187585,11/22/2022
1933392,ATL,MSK,SAMSDTX,NEOVIA LOGISTICS,TCKU712165,ZCSZ-501183,11/17/2022,12/05/2022,12/01/2022,0.00 ,"2,356.40 ","3,202.85 ",SEA0040770,MAEUS01187583,11/29/2022
1933457,ATL,MSK,COOPMO,COOPER LIGHTING c/o CASS,MSKU621132,TAXZ-404939,11/03/2022,11/22/2022,11/17/2022,800.00 ,"1,860.00 ","3,157.25 ",1047792281-2021,220553033,11/03/2022
1933458,ATL,MSK,COOPMO,COOPER LIGHTING c/o CASS,PONU165981,TRZZ-409606,11/03/2022,11/14/2022,11/11/2022,902.28 ,0.00 ,"1,399.53 ",1047792281-2021,220553033,11/03/2022
1933459,ATL,MSK,COOPMO,COOPER LIGHTING c/o CASS,MSKU966810,HDMZ-408129,11/03/2022,11/14/2022,11/10/2022,466.42 ,0.00 ,963.67 ,1047841782-2021,220553293,11/03/2022
1933460,ATL,MSK,COOPMO,COOPER LIGHTING c/o CASS,MRSU355667,DCSZ-708547,11/04/2022,11/10/2022,11/08/2022,280.00 ,0.00 ,777.25 ,1048077081-2021,291607927,11/04/2022
1933464,ATL,ONE,ONEVA,TATSUMI GATEWAY,NYKU598926,FLGZ-400443,11/01/2022,11/01/2022,,0.00 ,0.00 ,574.05 ,CHI4534258-CHI33322055,,11/01/2022
1933468,ATL,ONE,ONEVA,MAKITA CORP.,TGCU021550,NEDZ-402749,11/16/2022,11/16/2022,,0.00 ,0.00 ,680.85 ,CHI4534620-CHI33326096,NGOC23241600,11/16/2022
1933483,ATL,ONE,YAM,TATSUMI GATEWAY,CAAU517923,ZCSZ-404018,11/01/2022,11/01/2022,,80.00 ,0.00 ,669.05 ,RICCNJ001800,,11/01/2022
1933520,ATL,OOC,QUARTCA,RAMON GARCIA,CSNU672714,TAXZ-195494,11/07/2022,11/11/2022,,659.00 ,0.00 ,"1,148.60 ",OILAX-22090168,OOLU2705969060,11/07/2022
1933652,SAV,ONE,SAMSDTX,LOWES ADC 3461,NYKU510236,DCLZ-419989,11/04/2022,11/16/2022,11/09/2022,0.00 ,"2,450.50 ","4,381.00 ",EDA0001268,ONEYPKGC44025900,11/05/2022
1933653,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,FCIU935180,SDSZ-400600,11/07/2022,11/14/2022,11/10/2022,0.00 ,670.00 ,"2,600.50 ",EDA0003901,CMDUSEL1444305,11/09/2022
1933654,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,MAGU547712,HDMZ-410802,11/05/2022,11/18/2022,11/11/2022,0.00 ,"1,529.75 ","2,049.50 ",EDA0003934,CMDUSEL1444310,11/09/2022
1933655,SAV,CMA,SAMSDTX,UNIS GARDEN CITY,TGHU961277,HRGZ-420030,11/05/2022,11/21/2022,11/11/2022,0.00 ,"1,649.75 ","2,169.50 ",EDA0003980,CMDUSEL1444306,11/09/2022
1933656,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,CMAU639214,EMCZ-740857,11/05/2022,11/21/2022,11/14/2022,0.00 ,"1,130.00 ","3,060.50 ",EDA0003027,CMDUSEL1444329,11/09/2022
1933657,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,TCNU362405,TAXZ-478493,11/07/2022,11/29/2022,11/14/2022,0.00 ,"1,290.00 ","3,220.50 ",EDA0003045,CMDUSEL1444275,11/10/2022
1933658,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,TRHU591077,TAXZ-477332,11/05/2022,11/18/2022,11/15/2022,0.00 ,"1,010.00 ","2,940.50 ",EDA0003050,CMDUSEL1444328,11/10/2022
1933663,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,CAIU752792,SDSZ-400705,11/04/2022,11/23/2022,11/14/2022,0.00 ,750.00 ,"2,680.50 ",EDA0000784,HDMULCHM72380800,11/08/2022
1933664,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,CLKU500980,SDSZ-400667,11/04/2022,11/18/2022,11/14/2022,0.00 ,940.00 ,"2,870.50 ",EDA0000795,HDMULCHM72380800,11/09/2022
1933665,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,GAOU620100,TLXZ-413437,11/03/2022,11/16/2022,11/14/2022,0.00 ,"1,090.00 ","3,020.50 ",EDA0000930,HDMULCHM72380800,11/09/2022
1933666,SAV,HII,SAMSDTX,NEOVIA LOGISTICS,GAOU636961,FLXZ-442797,11/04/2022,11/15/2022,11/11/2022,0.00 ,"2,860.50 ","4,791.00 ",EDA0000933,HDMULCHM72380800,11/08/2022
1933667,SAV,HII,SAMSDTX,UNIS GARDEN CITY,HMMU623562,SDSZ-400604,11/04/2022,11/15/2022,11/11/2022,0.00 ,"1,309.75 ","1,829.50 ",EDA0000964,HDMULCHM36276100,11/09/2022
1933098,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,CMAU656090,MCHZ-401222,11/02/2022,11/08/2022,11/04/2022,0.00 ,280.00 ,"2,210.50 ",EDA0000818,CMDUTHD0972914,11/03/2022
1933099,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,CMAU670564,SDSZ-400645,11/02/2022,11/30/2022,11/29/2022,0.00 ,710.00 ,"2,640.50 ",EDA0001984,CMDUTHD0976954,11/06/2022
1933100,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,CMAU678815,CCLZ-440677,11/02/2022,11/16/2022,11/14/2022,0.00 ,970.00 ,"2,900.50 ",EDA0001985,CMDUTHD0979037,11/04/2022
1933101,SAV,CMA,SAMSDTX,NEOVIA LOGISTICS,CMAU704536,FLXZ-407364,11/02/2022,11/14/2022,11/10/2022,0.00 ,"1,010.00 ","2,940.50 ",EDA0001991,CMDUTHD0979037,11/07/2022
