RECNO ,Ter ,SSL,ID ,Consignee,Container No,Chassis No,,,, EL Bill,,WO #,BOL #,,
1903115,SAV,ZIM,SCHECA,SVC LOGISTICS INC,BEAU5554363,NAPZ-185128,12/21/2021,12/27/2021,,0.05 ,0.00 ,"1,270.37 ",DELUS0000441222,ZIMUSIN8124117,12/22/2021
1903123,SAV,ZIM,ZIMGA,BEST BUY #718 / SAMSUNG,ZCSU7066695,DCSZ-713863,12/29/2021,02/03/2022,,0.00 ,595.00 ,"1,782.23 ",18104679,ZIMUSEL200236636,02/02/2022
1903130,ATL,HAP,SAMSDCA,XPO LOGISTICS,FANU1052659,NAPZ-185413,12/26/2021,01/14/2022,,1700.00 ,0.00 ,"2,150.00 ",0053922,HLCUSEL210804059,01/14/2022
1903131,ATL,HAP,SAMSDCA,XPO LOGISTICS,UACU5176920,TAXZ-477600,12/26/2021,01/13/2022,,1620.00 ,0.00 ,"2,070.00 ",0053923,HLCUSEL210804081,01/13/2022
1903132,ATL,HAP,SAMSDCA,XPO LOGISTICS,HLXU8572030,DCNZ-698526,12/27/2021,01/11/2022,,1420.00 ,0.00 ,"1,870.00 ",0053925,HLCUSEL210804026,01/10/2022
1903133,ATL,HAP,SAMSDCA,XPO LOGISTICS,UACU5758840,HJCZ-144187,12/26/2021,01/12/2022,,1540.00 ,0.00 ,"1,990.00 ",0053926,HLCUSEL210804048,01/12/2022
1903134,ATL,HAP,SAMSDCA,XPO LOGISTICS,BSIU9556195,DCSZ-793064,12/26/2021,01/12/2022,,1540.00 ,0.00 ,"1,990.00 ",0053927,HLCUSEL210804037,01/11/2022
1903147,SAV,MSC,SCHECA,SVC LOGISTICS INC,TLLU8627246,TAXZ-487117,12/16/2021,12/21/2021,,175.00 ,0.00 ,"1,445.32 ",DELUS0000441309,MEDUSI646747,12/17/2021
1903148,SAV,MSC,SCHECA,SVC LOGISTICS INC,FFAU4074370,YMLZ-421379,12/16/2021,12/27/2021,,0.05 ,0.00 ,"1,270.37 ",DELUS0000441309,MEDUSI646747,12/23/2021
1903149,SAV,MSC,SCHECA,SVC LOGISTICS INC,MSMU6431819,FLXZ-601562,12/16/2021,12/20/2021,,175.00 ,0.00 ,"1,445.32 ",DELUS0000441309,MEDUSI646747,12/17/2021
1903150,SAV,MSC,SCHECA,SVC LOGISTICS INC,GAOU6694152,FLXZ-435069,12/20/2021,12/27/2021,,230.05 ,0.00 ,"1,500.37 ",DELUS0000441309,MEDUSI646747,12/22/2021
1903151,SAV,MSC,SCHECA,SVC LOGISTICS INC,TCNU1337542,FLXZ-437052,12/18/2021,12/24/2021,,440.00 ,0.00 ,"1,710.32 ",DELUS0000441309,MEDUSI646747,12/22/2021
1903153,ATL,CMA,CMAVA,"XPEDX, SUWANEE GA",APZU4596303,NAPZ-174980,01/15/2022,01/19/2022,,0.00 ,"9,585.00 ","10,082.20 ",TNAM21251104,SEL1251632,01/19/2022
1903154,ATL,CMA,CMAVA,"XPEDX, SUWANEE GA",TLLU6837310,TAXZ-458258,01/04/2022,01/04/2022,,0.00 ,"3,605.00 ","4,102.20 ",TNAM21251105,SEL1251546,01/04/2022
1903155,ATL,CMA,CMAVA,"XPEDX, SUWANEE GA",GLDU7253531,TLXZ-521317,01/04/2022,,,0.00 ,"3,605.00 ","4,102.20 ",TNAM21251107,SEL1251646,
1903156,ATL,CMA,CMAVA,"XPEDX, SUWANEE GA",CMAU4512057,APMZ-427223,01/04/2022,01/21/2022,,0.00 ,"4,256.00 ","4,753.20 ",TNAM21251108,SEL1251641,01/21/2022
1903175,ATL,OOC,ROARNY,CASESTACK,OOLU0119764,DCNZ-205193,12/29/2021,01/11/2022,01/10/2022,560.00 ,0.00 ,935.20 ,941135,OOLU2679068330,12/29/2021
1903176,SAV,MSK,MAENC,"XPEDX, SUWANEE GA",MRKU5168310,PONZ-456025,12/20/2021,01/11/2022,,0.00 ,707.00 ,"2,332.00 ",CHS211204724,S16593462,01/07/2022
1903567,SAV,ZIM,ZIMGA,"XPEDX, SUWANEE GA",ZCSU8807914,TAXZ-478069,12/30/2021,01/10/2022,,0.00 ,511.00 ,"1,698.23 ",18125611,ZIMUSEL200237328,01/10/2022
1903568,SAV,ZIM,ZIMGA,"XPEDX, SUWANEE GA",ZCSU8774831,APMZ-426885,01/04/2022,01/24/2022,,0.00 ,455.00 ,"1,642.23 ",18125613,ZIMUSEL200237329,01/20/2022
1903569,SAV,ZIM,ZIMGA,"XPEDX, SUWANEE GA",FSCU9820735,MAEC-664693,01/03/2022,01/20/2022,,0.00 ,511.00 ,"1,698.23 ",18125615,ZIMUSEL200237330,01/20/2022
1903570,SAV,ZIM,ZIMGA,BEST BUY #718 / SAMSUNG,BEAU5546096,TCWZ-417585,01/04/2022,,,0.00 ,287.00 ,"1,474.23 ",18125617,ZIMUSEL200237331,
1903571,SAV,ZIM,ZIMGA,"XPEDX, SUWANEE GA",TCNU2310572,APMZ-424942,12/30/2021,01/17/2022,,0.00 ,427.00 ,"1,614.23 ",18125619,ZIMUSEL200237332,01/17/2022
1903582,ATL,ONE,ONEVA,SOUTH FLORIDA FARMING CORP,TCKU4635401,NAPZ-174122,12/27/2021,12/27/2021,,0.00 ,0.00 ,558.90 ,CHI3802857-CHI27292487,BUEB08475600,12/27/2021
1903585,ATL,ONE,COOPMO,COOPER LIGHTING c/o CASS,MOTU0791307,ZCSD-30810,01/20/2022,,02/04/2022,250.05 ,0.00 ,725.85 ,1042261634-2021,ONEYHKGBQ2960600,01/20/2022
1903586,SAV,CMA,SCHECA,SVC LOGISTICS INC,CMAU6779417,EMCZ-947048,01/07/2022,01/20/2022,,300.05 ,0.00 ,"1,570.37 ",DELUS0000442075,SIJ0351816,01/14/2022
1903587,SAV,CMA,SCHECA,SVC LOGISTICS INC,TRHU7899725,FLKZ-601562,01/07/2022,01/13/2022,,300.05 ,0.00 ,"1,570.37 ",DELUS0000442075,SIJ0351816,01/11/2022
1903588,SAV,CMA,SCHECA,SVC LOGISTICS INC,TRHU8158990,NAPZ-186566,01/07/2022,01/13/2022,,300.05 ,0.00 ,"1,570.37 ",DELUS0000442075,SIJ0351816,01/11/2022
1903589,SAV,CMA,SCHECA,SVC LOGISTICS INC,FFAU4424308,TAXZ-427797,01/07/2022,01/14/2022,,580.00 ,0.00 ,"1,850.32 ",DELUS0000442075,SIJ0351816,01/12/2022
1903590,SAV,CMA,SCHECA,SVC LOGISTICS INC,BSIU8070758,APMZ-414816,01/07/2022,01/14/2022,,335.05 ,0.00 ,"1,605.37 ",DELUS0000442075,SIJ0351816,01/12/2022
1903591,SAV,CMA,SCHECA,SVC LOGISTICS INC,TGBU5073535,TLXZ-428401,01/07/2022,01/14/2022,,335.05 ,0.00 ,"1,605.37 ",DELUS0000442075,SIJ0351816,01/12/2022
1903592,SAV,CMA,SCHECA,SVC LOGISTICS INC,SEKU5920725,TSXZ-625346,01/08/2022,01/18/2022,,370.05 ,0.00 ,"1,640.37 ",DELUS0000442075,SIJ0351816,01/13/2022
1903593,SAV,CMA,SCHECA,SVC LOGISTICS INC,SEKU5745730,APMZ-425332,01/07/2022,01/17/2022,,370.05 ,0.00 ,"1,640.37 ",DELUS0000442075,SIJ0351816,01/13/2022
1903630,ATL,ONE,AIRTGCA,WASATCH TEES OF ATLANTA,TRHU7007449,HDMZ-405003,12/23/2021,12/23/2021,,165.00 ,0.00 ,567.00 ,ATESHA2130796,ONEYSH1FG0176300,12/23/2021
1903662,ATL,ONE,QUARTCA,GENIQUA LOGISTICS,TCNU5086131,TSXZ-499372,01/13/2022,01/13/2022,,0.00 ,0.00 ,442.20 ,OILAX-21110093,ONEYSH1UX0819300,01/13/2022
1903663,ATL,ONE,QUARTCA,GENIQUA LOGISTICS,TCLU8294975,YMLZ-424878,01/14/2022,01/14/2022,,125.00 ,0.00 ,567.20 ,OILAX-21111069,ONEYSH1UX0615400,01/14/2022
1903664,ATL,ONE,QUARTCA,GENIQUA LOGISTICS,FFAU1858471,MCCZ-405478,01/13/2022,01/14/2022,,0.00 ,0.00 ,442.20 ,OILAX-21110071,ONEYSH1UX1968900,01/13/2022
1903665,ATL,ONE,QUARTCA,GENIQUA LOGISTICS,NYKU4440429,ACLZ-425379,01/14/2022,01/20/2022,01/19/2022,0.00 ,0.00 ,442.20 ,OILAX-21110070,ONEYSH1UX1969300,01/19/2022
1903674,ATL,ONE,ONEVA,SOUTH FLORIDA FARMING CORP,UETU4080705,YMLZ-425426,12/27/2021,12/27/2021,,125.00 ,0.00 ,683.90 ,CHI3806849-CHI27177963,BUEB08476700,12/27/2021
1903675,ATL,OOC,ROARNY,CASESTACK,OOLU1964014,TAXZ-214976,01/11/2022,01/14/2022,01/13/2022,160.00 ,0.00 ,538.00 ,943060,OOLU2681428780,01/11/2022
1903676,ATL,OOC,ROARNY,CASESTACK,OOLU0233972,TAXZ-300662,01/10/2022,01/18/2022,01/17/2022,360.00 ,0.00 ,738.00 ,943056,OOLU2680784260,01/11/2022
1903677,ATL,OOC,ROARNY,CASESTACK,OOLU0716522,FVXZ-145459,01/10/2022,01/13/2022,01/12/2022,160.00 ,0.00 ,538.00 ,943050,OOLU2681428910,01/10/2022
1903678,ATL,OOC,ROARNY,CASESTACK,OOLU0580225,HDMZ-200353,01/10/2022,01/12/2022,01/11/2022,120.00 ,0.00 ,498.00 ,942925,OOLU2681422960,01/10/2022
1903695,ATL,ONE,QUARTCA,GENIQUA LOGISTICS,TCLU9298065,APMZ-417363,12/24/2021,12/29/2021,,420.00 ,0.00 ,862.20 ,QTZ-OI135324-146639,ONEYSH1UX2994900,12/29/2021
1903696,ATL,ONE,QUARTCA,GENIQUA LOGISTICS,CAIU5824611,TAXZ-467806,12/24/2021,01/04/2022,12/29/2021,420.00 ,0.00 ,862.20 ,QTZ-OI134054-145298,ONEYNB1BV5168700,12/29/2021
1903196,SAV,HII,HYUNTX,LOWE'S 3375,TGBU6474851,TAXZ-477973,12/22/2021,01/25/2022,12/27/2021,0.00 ,353.00 ,"1,527.91 ",JDAL21002561280,SELM13354600,12/26/2021
1903199,SAV,HII,HYUNTX,LOWE'S 3375,KOCU4002456,FLGZ-443612,12/22/2021,01/26/2022,12/30/2021,0.00 ,353.00 ,"1,527.91 ",JDAL21002561282,SELM82825300,12/29/2021
1903200,SAV,HII,HYUNTX,LOWE'S 3375,CAIU4876591,NAPZ-423466,12/22/2021,,12/29/2021,0.00 ,353.00 ,"1,527.91 ",JDAL21002561099,SELM91833000,12/28/2021
1903201,SAV,HII,HYUNTX,LOWE'S 3375,KOCU4061715,APMZ-421573,12/22/2021,01/12/2022,12/30/2021,0.00 ,353.00 ,"1,527.91 ",JDAL21002561283,SELM01147600,12/28/2021
1903202,SAV,HII,HYUNTX,LOWE'S 3375,KOCU4443106,DCNZ-407387,12/22/2021,01/24/2022,12/28/2021,0.00 ,353.00 ,"1,527.91 ",JDAL21002561284,SELM11140400,12/27/2021
1903206,SAV,ONE,ONEVA,NEOVIA LOGISTICS,ONEU0117652,EMCZ-947742,12/24/2021,,,0.00 ,0.00 ,"1,285.47 ",CHI3795932-CHI27415333,SZPBQ7457805,12/27/2021
1903208,SAV,ONE,ONEVA,NEOVIA LOGISTICS,TGHU6211970,NAPZ-186548,12/23/2021,,,0.00 ,0.00 ,"1,285.47 ",CHI3795932-CHI27415332,SZPBQ7457804,12/27/2021
1903209,SAV,ONE,ONEVA,NEOVIA LOGISTICS,SEGU5294545,OWN-11111,12/27/2021,01/14/2022,01/11/2022,0.00 ,0.00 ,"1,285.47 ",CHI3795932-CHI27415331,SZPBQ7457801,12/28/2021
1903217,SAV,ONE,ONEVA,NEOVIA LOGISTICS,GCXU5212432,TAXZ-432607,01/04/2022,01/11/2022,01/07/2022,0.00 ,0.00 ,"1,285.47 ",CHI3795935-CHI27415346,LCBB41143800,01/05/2022
1903219,SAV,ONE,ONEVA,NEOVIA LOGISTICS,TRHU5681708,TLXZ-428678,12/30/2021,,,0.00 ,0.00 ,"1,285.47 ",CHI3795935-CHI27415340,SZPBR8636902,12/31/2021
1903220,SAV,ONE,ONEVA,NEOVIA LOGISTICS,UETU5842976,AIMZ-605142,01/03/2022,01/19/2022,01/10/2022,0.00 ,0.00 ,"1,285.47 ",CHI3795935-CHI27415342,SZPBR8636900,01/07/2022
1903223,SAV,ONE,ONEVA,NEOVIA LOGISTICS,TRHU6731980,DCNZ-508214,01/04/2022,01/25/2022,01/14/2022,0.00 ,0.00 ,"1,285.47 ",CHI3795935-CHI27415339,PKGB80738500,01/04/2022
1903224,SAV,ONE,ONEVA,NEOVIA LOGISTICS,TCNU3904671,TLXZ-435550,12/31/2021,02/02/2022,02/01/2022,0.00 ,0.00 ,"1,285.47 ",CHI3795935-CHI27415347,LCBB41143800,01/03/2022
1903230,SAV,ONE,ONEVA,NEOVIA LOGISTICS,TRHU5473160,APMZ-416559,01/03/2022,02/03/2022,01/24/2022,0.00 ,0.00 ,"1,285.47 ",CHI3795935-CHI27415336,LCBB41143800,01/03/2022
1903231,SAV,ONE,ONEVA,NEOVIA LOGISTICS,TRHU4968720,TAXZ-421580,12/30/2021,,,0.00 ,0.00 ,"1,285.47 ",CHI3795935-CHI27415338,PKGB80738500,12/31/2021
1903232,SAV,ONE,ONEVA,NEOVIA LOGISTICS,TCNU4347441,CMAZ-450092,12/30/2021,,,0.00 ,0.00 ,"1,285.47 ",CHI3795935-CHI27415337,PKGB80738500,12/31/2021
1903233,SAV,ONE,ONEVA,NEOVIA LOGISTICS,FFAU3664876,TRZZ-401906,01/03/2022,02/04/2022,02/01/2022,0.00 ,0.00 ,"1,285.47 ",CHI3795935-CHI27415349,LCBB41143800,01/03/2022
1903235,ATL,MSK,MAENC,A-1 FREEMAN MOVING,SUDU1343472,DCNZ-207427,12/29/2021,12/30/2021,,0.00 ,0.00 ,562.50 ,CHS211205365,211188996,12/29/2021
1903247,SAV,COS,QUARTCA,TECHNICAL POLYMERS,MAGU2241980,DCLZ-230290,01/04/2022,01/12/2022,,460.00 ,0.00 ,"1,994.30 ",OILAX-21110425,COSU6317368340,01/10/2022
1903248,SAV,COS,QUARTCA,TECHNICAL POLYMERS,TGHU1894961,DCSZ-834466,01/04/2022,01/11/2022,,460.00 ,0.00 ,"1,994.30 ",OILAX-21110425,COSU6317368340,01/10/2022
1903249,SAV,MSK,MAENC,"XPEDX, SUWANEE GA",SUDU8505852,TSXZ-653391,12/28/2021,01/21/2022,,0.00 ,651.00 ,"2,276.00 ",CHS211205269,S16606389,01/19/2022
1903250,SAV,MSK,MAENC,"XPEDX, SUWANEE GA",MRKU4732852,TAXZ-129006,12/29/2021,01/18/2022,,0.00 ,455.00 ,"2,080.00 ",CHS211205259,S16606381,01/07/2022
1903251,SAV,MSK,MAENC,BEST BUY #718 / SAMSUNG,MSKU0582479,XNPZ-440455,12/29/2021,01/13/2022,,0.00 ,714.75 ,"2,339.75 ",CHS211205263,S16606384,01/13/2022
1903252,SAV,MSK,MAENC,BEST BUY #718 / SAMSUNG,MRSU5109433,FLXZ-438974,12/29/2021,,,0.00 ,651.00 ,"2,276.00 ",CHS211205264,S16606385,02/03/2022
1903253,SAV,MSK,MAENC,BEST BUY #718 / SAMSUNG,MRKU2264393,NAPZ-800014,12/28/2021,01/22/2022,,0.00 ,673.25 ,"2,298.25 ",CHS211205268,S16606388,01/20/2022
1903254,SAV,MSK,MAENC,"XPEDX, SUWANEE GA",MSKU1763527,EMCZ-101489,12/29/2021,01/21/2022,,0.00 ,651.00 ,"2,276.00 ",CHS211205272,S16619873,01/13/2022
1903255,SAV,MSK,MAENC,BEST BUY #718 / SAMSUNG,TCKU7080858,FLXZ-422886,12/29/2021,01/14/2022,,0.00 ,651.00 ,"2,276.00 ",CHS211205274,S16619871,01/14/2022
1902849,SAV,MSK,MAENC,"XPEDX, SUWANEE GA",CAAU5984812,MAEC-689835,01/03/2022,01/19/2022,,0.00 ,427.00 ,"2,052.00 ",CHS211203459,S16581191,01/11/2022
1902850,SAV,MSK,MAENC,"XPEDX, SUWANEE GA",MRSU3118544,OWN-1111,12/30/2021,01/11/2022,,0.00 ,539.00 ,"2,164.00 ",CHS211203455,S16581172,01/11/2022
1902861,ATL,ONE,QUARTNY,PEACH TIRE DISTRIBUTORS,ONEU0216594,YMLZ-421501,01/14/2022,01/20/2022,,460.00 ,0.00 ,835.20 ,OIJFK-21110028,ONEYJKTBH7561300,01/20/2022
1902874,SAV,ZIM,ASCENCA,ZND US EAST INC,ZCSU7985212,APMZ-702786,01/06/2022,01/12/2022,,700.00 ,0.00 ,"2,531.78 ",OI1008247,ZIMUSNH20379456,01/10/2022
1902903,ATL,ONE,ONEVA,TATSUMI GATEWAY,TCLU6399880,ZCSZ-964174,12/15/2021,12/15/2021,,0.00 ,0.00 ,522.45 ,CHI3784240-CHI27328973,,12/15/2021
1902904,ATL,ONE,ONEVA,TATSUMI GATEWAY,TCNU5076637,HDMZ-501246,12/16/2021,12/16/2021,,0.00 ,0.00 ,522.45 ,CHI3784240-CHI27328972,,12/16/2021
1902905,ATL,ONE,ONEVA,TATSUMI GATEWAY,GCXU5431810,TAXZ-477522,12/16/2021,12/16/2021,,0.00 ,0.00 ,522.45 ,CHI3784240-CHI27328970,,12/16/2021
1902906,ATL,ONE,ONEVA,TATSUMI GATEWAY,TCNU6577504,HRGZ-703597,12/17/2021,,,0.00 ,0.00 ,522.45 ,CHI3784245-CHI27328984,,12/17/2021
1902907,ATL,ONE,ONEVA,TATSUMI GATEWAY,TCLU8025873,HRGZ-751413,12/17/2021,12/17/2021,,0.00 ,0.00 ,522.45 ,CHI3784240-CHI27328969,,12/17/2021
1902908,ATL,ONE,ONEVA,TATSUMI GATEWAY,TCLU4899377,NAPZ-185994,12/17/2021,,,0.00 ,0.00 ,522.45 ,CHI3784245-CHI27328983,,12/17/2021
1902920,ATL,ZIM,RINCHEM,CHEMICAL PRODUCT CORP / CHEM-STAR,TCKU1487527,KKLZ-202985,12/28/2021,12/28/2021,,240.00 ,0.00 ,682.80 ,88224,,12/28/2021
1902921,ATL,ZIM,RINCHEM,CHEMICAL PRODUCT CORP / CHEM-STAR,ZIMU3198394,DCLZ-233016,12/28/2021,12/28/2021,,240.00 ,0.00 ,682.80 ,88225,,12/28/2021
1902922,ATL,ZIM,RINCHEM,CHEMICAL PRODUCT CORP / CHEM-STAR,ZIMU3102920,MCCZ-201016,12/28/2021,12/29/2021,,280.00 ,0.00 ,722.80 ,88226,,12/29/2021
1902933,ATL,ONE,ONEVA,MAKITA CORP.,TCLU7877788,YMLZ-425572,01/31/2022,01/31/2022,,0.00 ,0.00 ,476.28 ,CHI3785538-CHI27342127,NGOB28265900,01/31/2022
1902934,ATL,MSK,MAENC,MACYS LOGISTICS DC,MRKU6470659,APMZ-425637,12/15/2021,12/28/2021,01/03/2022,0.00 ,0.00 ,486.25 ,CHS211203672,213018087,12/15/2021
1902941,SAV,MSC,QUARTGA,TECHNICAL POLYMERS,CLHU3789933,DCLZ-230371,12/22/2021,01/08/2022,,420.00 ,0.00 ,"1,954.30 ",OIATL-21110692,MEDUTC598348,01/06/2022
1902942,SAV,MSC,QUARTGA,TECHNICAL POLYMERS,FBIU0520715,TAXZ-313050,12/23/2021,12/30/2021,,460.00 ,0.00 ,"1,994.30 ",OIATL-21110692,MEDUTC598348,12/29/2021
1902943,SAV,MSC,QUARTGA,TECHNICAL POLYMERS,MSDU1295668,TAXZ-240646,12/23/2021,12/28/2021,,380.00 ,0.00 ,"1,914.30 ",OIATL-21110692,MEDUTC598348,12/27/2021
1902944,SAV,MSC,QUARTGA,TECHNICAL POLYMERS,SEGU3075260,TSXZ-278416,12/23/2021,01/05/2022,,500.00 ,0.00 ,"2,034.30 ",OIATL-21110692,MEDUTC598348,12/30/2021
1902973,SAV,ONE,ONEVA,SAMSUNG ELECTRONICS AMERICA,TLLU4558580,DCSZ-793670,01/21/2022,,01/27/2022,0.00 ,0.00 ,"1,885.68 ",CHI3785500-CHI27341767,SZPBU5795601,01/24/2022
1902974,SAV,ONE,ONEVA,SAMSUNG ELECTRONICS AMERICA,TLLU4377730,EMCZ-100328,01/21/2022,,01/27/2022,0.00 ,0.00 ,"1,885.68 ",CHI3785500-CHI27341766,SZPBU5795602,01/25/2022
1902975,SAV,ONE,ONEVA,SAMSUNG ELECTRONICS AMERICA,ONEU0094270,YMLZ-422781,01/22/2022,,01/27/2022,0.00 ,0.00 ,"1,885.68 ",CHI3785526-CHI27342053,SZPBU5795604,01/26/2022
1902982,SAV,MSC,ASCENCA,ZND US EAST INC,FFAU1570839,NAPZ-186212,01/14/2022,01/21/2022,,780.00 ,0.00 ,"2,611.78 ",OI1008255,177VTATAXMNN4601,01/20/2022
1902983,SAV,MSC,ASCENCA,ZND US EAST INC,TXGU5410198,EMCZ-078806,01/14/2022,01/20/2022,,700.00 ,0.00 ,"2,531.78 ",OI1008259,177VTATAXMNN4602,01/19/2022
1902988,ATL,ONE,PREMICA,ATLANTA WAREHOUSE / ROYAL GARDEN C,BEAU5279092,NAPZ-800112,12/29/2021,12/30/2021,,0.00 ,0.00 ,375.20 ,OIPCL-21110003,ONEYNB1BV5494900,12/29/2021
1904054,SAV,CMA,CMAVA,SAMSUNG ELECTRONICS AMERICA,TCNU8613241,MSCZ-416984,12/27/2021,01/13/2022,01/05/2022,0.00 ,427.00 ,"2,235.00 ",TNAM21257526,SEL1267347,01/04/2022
1904055,SAV,CMA,CMAVA,SAMSUNG ELECTRONICS AMERICA,TGHU6324220,AIMZ-604297,12/27/2021,01/10/2022,01/06/2022,0.00 ,455.00 ,"2,263.00 ",TNAM21257528,SEL1267349,01/05/2022
1904056,SAV,CMA,CMAVA,SAMSUNG ELECTRONICS AMERICA,TGHU6361800,FLTZ-407012,12/27/2021,01/13/2022,,0.00 ,455.00 ,"2,263.00 ",TNAM21257530,SEL1267352,01/08/2022
1904057,SAV,CMA,CMAVA,SAMSUNG ELECTRONICS AMERICA,CMAU7640046,DCLZ-408669,12/28/2021,01/14/2022,01/07/2022,0.00 ,455.00 ,"2,263.00 ",TNAM21257643,SEL1267350,01/06/2022
1904058,SAV,CMA,CMAVA,SAMSUNG ELECTRONICS AMERICA,TCLU5047518,NAPZ-800421,12/28/2021,01/22/2022,01/18/2022,0.00 ,455.00 ,"2,263.00 ",TNAM21257649,SEL1267353,01/14/2022
1904059,ATL,CMA,CMAVA,NEOVIA LOGISTICS,MAGU5747652,MAEC-690671,12/30/2021,01/21/2022,01/06/2022,100.00 ,0.00 ,512.45 ,TNAM21257786,SEL1239015A,12/30/2021
1904060,ATL,CMA,CMAVA,NEOVIA LOGISTICS,TLLU7703980,TAXZ-499958,12/30/2021,01/20/2022,01/12/2022,0.00 ,0.00 ,412.45 ,TNAM21257786,SEL1239015A,12/30/2021
1904061,ATL,CMA,CMAVA,NEOVIA LOGISTICS,FSCU8386537,TCWZ-417776,01/03/2022,01/25/2022,01/17/2022,0.00 ,150.00 ,562.45 ,TNAM21257786,SEL1239015A,01/03/2022
1904062,ATL,CMA,CMAVA,NEOVIA LOGISTICS,TCNU2978670,AIMZ-407390,01/01/2022,01/25/2022,01/04/2022,0.00 ,350.00 ,762.45 ,TNAM21257786,SEL1239015A,01/01/2022
1904063,ATL,CMA,CMAVA,NEOVIA LOGISTICS,TCNU3661360,PONZ-457971,01/03/2022,01/26/2022,01/05/2022,0.00 ,150.00 ,562.45 ,TNAM21257786,SEL1239015A,01/03/2022
1904064,ATL,CMA,CMAVA,NEOVIA LOGISTICS,TCNU5034230,FLXZ-439866,01/01/2022,01/25/2022,01/04/2022,0.00 ,350.00 ,762.45 ,TNAM21257786,SEL1239015A,01/01/2022
1904065,ATL,CMA,CMAVA,NEOVIA LOGISTICS,APHU6812348,TSXZ-488933,12/31/2021,01/25/2022,01/05/2022,0.00 ,100.00 ,512.45 ,TNAM21257791,SEL1239015C,12/31/2021
1904066,ATL,CMA,CMAVA,NEOVIA LOGISTICS,CMAU5577279,HDMZ-403280,12/29/2021,01/19/2022,01/04/2022,100.00 ,0.00 ,512.45 ,TNAM21257793,SEL1245279A,12/29/2021
1904067,ATL,CMA,CMAVA,NEOVIA LOGISTICS,CLHU9092139,TRZZ-401899,01/01/2022,01/24/2022,01/04/2022,100.00 ,350.00 ,862.45 ,TNAM21257795,SEL1245279B,01/01/2022
1904068,ATL,CMA,CMAVA,NEOVIA LOGISTICS,BEAU4781470,FLXZ-426476,01/01/2022,,,0.00 ,350.00 ,762.45 ,TNAM21257798,SEL1245279C,01/01/2022
1904069,ATL,CMA,CMAVA,NEOVIA LOGISTICS,TCNU3109876,NAPZ-175225,12/31/2021,01/27/2022,01/03/2022,100.00 ,100.00 ,612.45 ,TNAM21257798,SEL1245279C,12/31/2021
1904070,ATL,CMA,CMAVA,NEOVIA LOGISTICS,TRHU5914081,MAEC-730955,12/29/2021,01/21/2022,01/04/2022,100.00 ,0.00 ,512.45 ,TNAM21257798,SEL1245279C,12/29/2021
1904071,ATL,CMA,CMAVA,NEOVIA LOGISTICS,TCNU5437724,TLXZ-514749,12/31/2021,01/21/2022,01/05/2022,0.00 ,100.00 ,512.45 ,TNAM21257800,SEL1245279D,12/31/2021
1904072,ATL,CMA,CMAVA,NEOVIA LOGISTICS,CMAU5374040,FLXZ-423061,12/30/2021,01/07/2022,01/04/2022,0.00 ,100.00 ,512.45 ,TNAM21257801,SEL1245279E,12/30/2021
1904096,SAV,ZIM,ZIMGA,"XPEDX, SUWANEE GA",TLLU5325406,DCLZ-407319,01/04/2022,01/24/2022,,0.00 ,371.00 ,"1,558.23 ",18125607,ZIMUSEL200236797,01/10/2022
1904099,ATL,CMA,CMAVA,BEST BUY #718 / SAMSUNG,TGBU4319861,XNOZ-432939,01/15/2022,01/20/2022,,100.00 ,"6,544.25 ","7,141.45 ",TNAM21257279,SEL1256321,01/20/2022
1904100,ATL,HAP,DPOWGA,MAKITA CORP.,HLBU3311079,NAPZ-423737,12/27/2021,01/04/2022,,945.00 ,185.00 ,"1,532.00 ",526641,HLCUSHA2109BSCK8,01/04/2022
1904104,SAV,MSC,SCHECA,SVC LOGISTICS INC,MSMU6477173,NAPZ-424101,12/29/2021,01/04/2022,,370.05 ,0.00 ,"1,640.37 ",DELUS0000442865,MEDUSI636474,01/04/2022
1904105,SAV,MSC,SCHECA,SVC LOGISTICS INC,MSMU6495623,AIMZ-651806,12/29/2021,01/05/2022,,607.55 ,0.00 ,"1,877.87 ",DELUS0000442865,MEDUSI636474,01/04/2022
1904106,SAV,MSC,SCHECA,SVC LOGISTICS INC,MSMU7780610,HJCZ-147344,12/29/2021,01/05/2022,,370.05 ,0.00 ,"1,640.37 ",DELUS0000442865,MEDUSI636474,01/04/2022
1904107,SAV,MSC,SCHECA,SVC LOGISTICS INC,MSMU7756547,FLXZ-437457,12/29/2021,01/07/2022,,370.05 ,0.00 ,"1,640.37 ",DELUS0000442865,MEDUSI636474,01/05/2022
1904108,SAV,MSC,SCHECA,SVC LOGISTICS INC,MSMU7988476,TAXZ-154666,12/29/2021,01/06/2022,,405.05 ,0.00 ,"1,675.37 ",DELUS0000442865,MEDUSI636474,01/05/2022
1904123,ATL,ONE,QUARTNY,TOM FOUTS TIRE,TCLU5188584,HDMZ-403882,01/19/2022,01/27/2022,,618.75 ,0.00 ,"1,228.45 ",OIJFK-21110066,ONEYJKTBJ4420800,01/26/2022
1904124,ATL,ONE,ROARNY,CASESTACK,NYKU3851019,TAXZ-242410,01/03/2022,01/10/2022,01/05/2022,470.00 ,0.00 ,848.00 ,944457,ONEYTYOBG8440300,01/03/2022
1904127,ATL,ONE,ROARNY,CASESTACK,TTNU4099184,TAXZ-431041,01/03/2022,01/12/2022,01/04/2022,510.00 ,0.00 ,888.00 ,944454,ONEYTYOBG8619400,01/03/2022
