RECNO ,Ter ,SSL,ID ,Consignee,Container No,Chassis No,,,, EL Bill,,WO #,BOL #,,
1937484,CHI,EML,OLUSANY,INTERNATIONAL DISASTER EMERGENCY,EMCU874001,APMZ-416103,01/19/2023,01/20/2023,,215.00 ,0.00 ,"1,708.50 ",CLOLX230010,,01/20/2023
1937485,CHI,EML,OLUSANY,INTERNATIONAL DISASTER EMERGENCY,EGHU823612,TSXZ-477387,01/19/2023,01/20/2023,,215.00 ,0.00 ,"1,708.50 ",CLOLX230010,,01/20/2023
1937486,CHI,SLD,OLUSANY,SATELLITE INDUSTRIES,HASU426036,TSXZ-630124,01/16/2023,01/17/2023,,395.00 ,0.00 ,"1,410.00 ",CLOLX230012,,01/17/2023
1937487,CHI,MSK,INTERDO,QUAD/GRAPHICS INC,MSKU924524,OESZ-802568,01/13/2023,01/13/2023,,80.00 ,0.00 ,"1,200.00 ",4559436,,01/13/2023
1937488,CHI,MSK,INTERDO,QUAD/GRAPHICS INC,MSKU068387,DCNZ-408520,01/13/2023,01/13/2023,,80.00 ,0.00 ,"1,200.00 ",4559468,,01/13/2023
1937489,CHI,MSK,INTERDO,QUAD/GRAPHICS INC,MSKU897548,MAEC-713988,01/13/2023,01/13/2023,,80.00 ,0.00 ,"1,200.00 ",4559484,,01/13/2023
1937490,CHI,SLD,OLUSANY,SATELLITE INDUSTRIES,HASU497126,DCNZ-400179,01/16/2023,01/17/2023,,215.00 ,0.00 ,"1,230.00 ",CLOLX230013,,01/17/2023
1937491,DAL,MSC,VICIL,IDC,FDCU005733,TNPZ-498720,01/27/2023,01/27/2023,,0.00 ,0.00 ,312.40 ,OI 307,MEDUV9302765,01/27/2023
1937492,DAL,MSC,VICIL,IDC,FFAU402745,DCNZ-508116,01/26/2023,01/26/2023,,0.00 ,0.00 ,312.40 ,OI 307,MEDUV9302765,01/26/2023
1937493,DAL,MSC,VICIL,IDC,MSDU763772,APMZ-426562,01/23/2023,01/23/2023,,0.00 ,0.00 ,312.40 ,OI 307,MEDUV9302765,01/23/2023
1937494,DAL,MSC,VICIL,IDC,MSMU405932,MSCZ-450413,01/26/2023,01/26/2023,,47.50 ,0.00 ,359.90 ,OI 307,MEDUV9302765,01/26/2023
1937495,CHI,SLD,OLUSANY,SATELLITE INDUSTRIES,CIPU507631,TSXZ-499485,01/17/2023,01/18/2023,,215.00 ,0.00 ,"1,230.00 ",CLOLX230014,,01/18/2023
1937496,MEM,OOC,QUARTNY,RUDOLPH'S TIRE C/O TURBO TIRE,BSIU957160,TSXZ-623476,01/26/2023,01/27/2023,,80.00 ,0.00 ,988.05 ,OINYC-22120076,OOLU2710074220,01/27/2023
1937497,MEM,OOC,QUARTNY,RUDOLPH'S TIRE C/O TURBO TIRE,OOCU748973,TSXZ-623476,01/25/2023,01/26/2023,,215.00 ,0.00 ,"1,123.05 ",OINYC-22120076,OOLU2710074220,01/26/2023
1937513,CHI,CMA,ACERCA,FRONTIER LOGISTICS (FKA VERSANT),CMAU815428,DCLZ-425125,01/25/2023,01/25/2023,,135.00 ,0.00 ,660.00 ,231-8566054-1,CMDUQDSM384346,01/25/2023
1937520,MEM,CMA,ASICSCA,ASICS AMERICA CORP,SEKU600173,PBIZ-225641,01/26/2023,01/27/2023,01/27/2023,280.00 ,0.00 ,"1,130.00 ",OERT201732L00608,CMDUCNOE250746,01/26/2023
1937522,CHI,CMA,SAMSDTX,ABT ELECTRONICS,UETU555845,APMZ-411867,02/06/2023,,,0.00 ,0.05 ,682.55 ,SEA0045103,CMDUTHD1007499G,02/06/2023
1937526,MEM,OOC,QUARTNY,WTD - KENTUCKY,OOLU957442,PBIZ-427393,02/02/2023,,,970.05 ,0.00 ,"1,878.10 ",OINYC-22120080,OOLU2710424010,
1937527,MEM,OOC,QUARTNY,WTD - KENTUCKY,OOLU980418,PBIZ-225640,02/02/2023,,,794.55 ,0.00 ,"1,702.60 ",OINYC-22120080,OOLU2710424010,
1937528,MEM,OOC,QUARTNY,LOONEY'S TIRE SERVICE,CSNU811077,TSXZ-434042,02/02/2023,02/03/2023,,340.00 ,0.00 ,"1,248.05 ",OINYC-22120075,OOLU2709719520,02/03/2023
1937529,MEM,OOC,QUARTNY,LOONEY'S TIRE SERVICE,OOCU799172,PBIZ-225653,02/02/2023,,,650.05 ,0.00 ,"1,558.10 ",OINYC-22120075,OOLU2709719520,02/06/2023
1937531,CHI,HII,TRINION,UNIS COMPANY (INDIANA HUB),HYUZ486703,HYUZ-486703,01/13/2023,01/13/2023,,0.00 ,0.00 ,640.00 ,188994,880141036,01/13/2023
1937532,CHI,HII,TRINION,UNIS COMPANY (INDIANA HUB),HYUZ486704,HYUZ-486704,01/13/2023,01/13/2023,,0.00 ,0.00 ,640.00 ,188995,880141035,01/13/2023
1937533,CHI,HII,TRINION,UNIS COMPANY (INDIANA HUB),HYUZ058236,HYUZ-058236,01/12/2023,01/12/2023,,0.00 ,0.00 ,640.00 ,189236,880148485,01/12/2023
1937534,CHI,HII,TRINION,UNIS COMPANY (INDIANA HUB),HYUZ486705,HYUZ-486705,01/12/2023,01/12/2023,,0.00 ,0.00 ,640.00 ,188996,880141037,01/12/2023
1937535,CHI,CMA,INTERDO,QUAD/GRAPHICS INC,TRHU810726,MCHZ-401591,01/12/2023,01/13/2023,,215.00 ,0.00 ,"1,335.00 ",4559507,,01/13/2023
1937537,DAL,OOC,QUARTNY,RUDOLPH TIRE,CBHU886883,APMZ-701495,02/03/2023,02/06/2023,,376.35 ,0.00 ,754.35 ,OINYC-22120077,OOLU2710073480,02/06/2023
1937538,MEM,OOC,OOCLIL,MEDEGEN MEDICAL,OOCU727452,PBIZ-225647,02/03/2023,,,0.00 ,270.00 ,753.36 ,3440279801,4118457861,02/03/2023
1937083,MEM,MSK,ASICSCA,ASICS AMERICA CORP,MRKU620211,PBIZ-427393,01/12/2023,01/17/2023,01/12/2023,440.00 ,0.00 ,990.00 ,914678421,MAEU914678421,01/12/2023
1937084,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,AMFU875485,POCZ-400999,01/20/2023,01/25/2023,01/23/2023,0.00 ,"1,560.20 ","2,530.40 ",SEA0045862,MAEUS01356843,01/20/2023
1937085,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,CAIU845007,PBIZ-427381,01/20/2023,01/27/2023,01/26/2023,0.00 ,670.00 ,"1,640.20 ",SEA0045887,MAEUS01356844,01/20/2023
1937086,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,DAYU613453,PBIZ-427382,01/20/2023,01/20/2023,01/20/2023,0.00 ,390.00 ,"1,360.20 ",SEA0045917,MAEUS01356850,01/20/2023
1937087,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,DFSU647514,PBIZ-427399,01/20/2023,01/24/2023,,0.00 ,"1,520.20 ","2,490.40 ",SEA0045920,MAEUS01356846,01/20/2023
1937088,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,GATU865690,TSXZ-499485,01/20/2023,01/25/2023,,0.00 ,"1,560.20 ","2,530.40 ",SEA0045925,MAEUS01356854,01/20/2023
1937089,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,MRKU407471,MAEC-692244,01/20/2023,01/25/2023,01/23/2023,0.00 ,"1,560.20 ","2,530.40 ",SEA0045939,MAEUS01356855,01/20/2023
1937090,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,MRKU443359,DCLZ-425125,01/20/2023,01/25/2023,01/23/2023,0.00 ,"1,560.20 ","2,530.40 ",SEA0045942,MAEUS01356854,01/20/2023
1937091,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,MRSU457142,APMZ-416103,01/21/2023,01/23/2023,,0.00 ,470.00 ,"1,440.20 ",SEA0045977,MAEUS01356849,01/21/2023
1937092,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,MRSU620184,TSXZ-463294,01/20/2023,01/25/2023,01/23/2023,0.00 ,"1,560.20 ","2,530.40 ",SEA0045985,MAEUS01356854,01/20/2023
1937093,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,MSKU095322,TSXZ-467151,01/20/2023,02/02/2023,01/31/2023,0.00 ,"1,880.20 ","2,850.40 ",SEA0045988,MAEUS01356852,01/20/2023
1937094,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,MSKU145130,MCHZ-401591,01/20/2023,01/23/2023,,0.00 ,510.00 ,"1,480.20 ",SEA0045990,MAEUS01356856,01/20/2023
1937095,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,MSKU171807,TSXZ-467151,01/20/2023,01/20/2023,01/20/2023,0.00 ,390.00 ,"1,360.20 ",SEA0045993,MAEUS01356847,01/20/2023
1937096,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,SUDU886730,PBIZ-427390,01/20/2023,01/20/2023,,0.00 ,390.00 ,"1,360.20 ",SEA0046006,MAEUS01356858,01/20/2023
1937097,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,TCKU779162,MCHZ-401319,01/20/2023,01/20/2023,,0.00 ,390.00 ,"1,360.20 ",SEA0046014,MAEUS01356854,01/20/2023
1937098,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,TGHU690011,PBIZ-427377,01/20/2023,01/25/2023,01/24/2023,0.00 ,"1,560.20 ","2,530.40 ",SEA0046038,MAEUS01356855,01/21/2023
1937099,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,TLLU766426,TCLZ-405889,01/20/2023,01/25/2023,,0.00 ,430.00 ,"1,400.20 ",SEA0046043,MAEUS01356842,01/20/2023
1937100,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,TRHU438366,TSXZ-477387,01/21/2023,01/25/2023,01/23/2023,0.00 ,"1,520.20 ","2,490.40 ",SEA0046045,MAEUS01356853,01/21/2023
1937137,CHI,MSK,SAMSDTX,NEOVIA LOGISTICS - A58,MRSU412206,EMCZ-440399,01/20/2023,01/26/2023,,0.00 ,430.00 ,"1,400.20 ",SEA0045972,MAEUS01356848,01/20/2023
1937162,DIT,ONE,MEIKCA,A&W PRODUCTIONS,KKTU778894,TNPZ-216522,01/19/2023,01/19/2023,,205.00 ,0.00 ,763.25 ,31-6-2835-22,ONEYTYOCK4671800,01/19/2023
1937163,DIT,ONE,MEIKCA,A&W PRODUCTIONS,NYKU380067,TNPZ-279365,01/20/2023,01/20/2023,,205.00 ,0.00 ,763.25 ,31-6-2835-22,ONEYTYOCK4671800,01/20/2023
1937164,DIT,ONE,MEIKCA,A&W PRODUCTIONS,NYKU365064,TNPZ-262466,01/20/2023,01/20/2023,,205.00 ,0.00 ,763.25 ,31-6-2835-22,ONEYTYOCK4671800,01/20/2023
1937165,MEM,OOC,QUARTNY,WTD - KENTUCKY,FSCU848386,TAXZ-458356,01/20/2023,01/20/2023,,215.00 ,0.00 ,"1,173.45 ",OINYC-22110389,OOLU2709724440,01/20/2023
1937166,MEM,OOC,QUARTNY,WTD - KENTUCKY,OOCU848677,TSXZ-433353,01/20/2023,01/23/2023,,500.00 ,0.00 ,"1,458.45 ",OINYC-22110389,OOLU2709724440,01/23/2023
1937167,MEM,OOC,QUARTNY,WTD - KENTUCKY,OOLU991412,TSXZ-627859,01/24/2023,01/25/2023,,340.00 ,0.00 ,"1,298.45 ",OINYC-22110389,OOLU2709724440,01/25/2023
1937168,MEM,OOC,QUARTNY,WTD - KENTUCKY,SEGU690686,TSXZ-459817,01/30/2023,,,580.05 ,0.00 ,"1,538.50 ",OINYC-22110389,OOLU2709724440,
1937169,MEM,OOC,QUARTNY,WTD - KENTUCKY,TCNU277169,TSXZ-455730,01/23/2023,01/26/2023,,699.50 ,0.00 ,"1,657.95 ",OINYC-22110389,OOLU2709724440,01/26/2023
1937778,CHI,HII,TRINION,UNIS COMPANY (INDIANA HUB),HYUZ087023,HYUZ-087023,01/20/2023,01/20/2023,,0.00 ,0.00 ,640.00 ,189691,EXPV89019798,01/20/2023
1937790,DAL,OOC,JEFFFTX,IDC,RFCU407093,APMZ-411304,01/17/2023,01/17/2023,,0.00 ,0.00 ,245.00 ,JEFFREY01162023PBIa,OOLU2035155970,01/17/2023
1937791,DAL,OOC,JEFFFTX,IDC,FSCU870979,EMCZ-241183,01/17/2023,01/17/2023,,0.00 ,0.00 ,245.00 ,JEFFREY01162023PBIa,OOLU2035155970,01/17/2023
1937792,DAL,OOC,JEFFFTX,HESSELBEIN TIRE,CSNU692633,OESZ-806730,01/17/2023,01/17/2023,,75.00 ,0.00 ,"1,360.00 ",JEFFREY01162023PBIb,GCLEHMLB12220164,01/17/2023
1937795,CHI,ONE,OLUSANY,BISSELL HOMECARE INC (BISHMI),TGCU021135,TSXZ-630124,01/17/2023,01/21/2023,,2234.50 ,0.00 ,"3,879.00 ",CHOLX230126,,01/18/2023
1937796,CHI,ONE,OLUSANY,BISSELL HOMECARE INC (BISHMI),TGBU970280,DCNZ-400179,01/17/2023,01/21/2023,,2234.50 ,0.00 ,"3,879.00 ",CHOLX230126,,01/18/2023
1937803,CHI,CMA,SAMSDTX,UNIS BOLINGBROOK,CAIU228456,TSXZ-212785,02/02/2023,02/03/2023,,0.00 ,330.00 ,"1,089.70 ",SEA0046277,CMDUSEL1485537,02/02/2023
1937818,DAL,CMA,SAMSDTX,BEST BUY 075 C/O SAMSUNG,TEMU851535,APMZ-702290,02/03/2023,,,0.00 ,180.10 ,674.10 ,SEA0046314,CMDUSEL1485357,02/07/2023
1937819,DAL,CMA,SAMSDTX,BEST BUY 075 C/O SAMSUNG,TGHU615725,-,02/03/2023,,,0.00 ,180.10 ,674.10 ,SEA0046317,CMDUSEL1485423,
1937821,DAL,CMA,VICIL,IDC,BEAU475700,TNPZ-447057,02/04/2023,02/04/2023,,0.05 ,0.00 ,308.05 ,OI 313,CMDUSGN1763378,02/04/2023
1937822,DAL,CMA,VICIL,IDC,BEAU477106,TNPZ-499400,02/04/2023,02/04/2023,,118.80 ,0.00 ,426.80 ,OI 313,CMDUSGN1763378,02/04/2023
1937823,DAL,CMA,VICIL,IDC,CMAU855096,DCLZ-400525,02/04/2023,02/04/2023,,0.05 ,0.00 ,308.05 ,OI 313,CMDUSGN1763378,02/04/2023
1937833,CHI,OOC,OLUSANY,"POLYJOHN ENTERPRISES, CORP.",OOLU691566,PBIZ-427397,01/26/2023,01/26/2023,,350.00 ,0.00 ,967.76 ,CLOLX220759,,01/26/2023
1937834,CHI,OOC,OLUSANY,"POLYJOHN ENTERPRISES, CORP.",CSNU708186,MCHZ-401143,01/25/2023,01/26/2023,,350.00 ,0.00 ,967.76 ,CLOLX220759,,01/26/2023
1937836,MEM,YML,ASICSCA,ASICS AMERICA CORP,SEGU455421,PBIZ-420268,01/18/2023,01/23/2023,01/23/2023,1065.00 ,0.00 ,"1,915.00 ",YMPRE490363282,YMPRE490363282,01/18/2023
1937837,MEM,YML,ASICSCA,ASICS AMERICA CORP,YMLU864196,CCMZ-401223,01/17/2023,01/24/2023,01/23/2023,1145.00 ,0.00 ,"1,995.00 ",YMPRE490363282,YMPRE490363282,01/17/2023
1937838,MEM,YML,ASICSCA,ASICS AMERICA CORP,TCNU185237,PBIZ-427371,01/18/2023,01/26/2023,01/23/2023,560.00 ,0.00 ,"1,410.00 ",YMPRE490363307,YMPRE490363307,01/18/2023
1937839,MEM,YML,ASICSCA,ASICS AMERICA CORP,BSIU977899,PBIZ-225655,01/18/2023,01/24/2023,01/23/2023,1105.00 ,0.00 ,"1,955.00 ",YMPRE490363307,YMPRE490363307,01/18/2023
1937851,CHI,HAP,DJSTXIL,TREDIT TIRE & WHEEL,HLBU328203,PBIZ-427398,02/02/2023,02/06/2023,,512.40 ,0.00 ,"1,727.90 ",S22I130012,HLCUMA3221213992,02/02/2023
1937853,CHI,HII,TRINION,UNIS BOLINGBROOK,HYUZ486723,HYUZ-486723,01/18/2023,01/18/2023,,0.00 ,0.00 ,530.00 ,189276,15522828,01/18/2023
1937854,CHI,HII,TRINION,UNIS BOLINGBROOK,HYUZ507893,HYUZ-507893,01/19/2023,01/19/2023,,0.00 ,0.00 ,530.00 ,189246,15526026,01/19/2023
1937882,CHI,EML,ACERCA,FRONTIER LOGISTICS (FKA VERSANT),HMCU101649,MAEC-652059,02/06/2023,02/06/2023,,0.00 ,0.00 ,525.00 ,231-751406575P,EGLV149208620982,02/06/2023
1937884,CHI,EML,ACERCA,FRONTIER LOGISTICS (FKA VERSANT),IMTU102925,EMCZ-541713,02/06/2023,02/06/2023,,0.00 ,0.00 ,525.00 ,231-751406575P,EGLV149208620982,02/06/2023
1937885,CHI,EML,ACERCA,FRONTIER LOGISTICS (FKA VERSANT),IMTU106052,CCLZ-441486,02/04/2023,02/06/2023,,300.00 ,0.00 ,825.00 ,231-751406575P,EGLV149208620982,02/06/2023
1937902,MEM,COS,QUARTCA,LOTUS & WINDOWARE INC,UETU520085,PBIZ-225650,01/19/2023,01/20/2023,,350.00 ,0.00 ,"1,039.26 ",OBLAX-23010015,,01/19/2023
1937903,CHI,ONE,OLUSANY,CHICAGOLAND CFS,DRYU921173,PBIZ-427384,01/20/2023,01/23/2023,,295.00 ,0.00 ,867.00 ,CHOLX230159,,01/23/2023
1937904,CHI,ONE,OLUSANY,CHICAGOLAND CFS,NYKU086509,MCHZ-401320,01/23/2023,01/24/2023,,215.00 ,0.00 ,787.00 ,CHOLX230159,,01/24/2023
1937905,CHI,ONE,OLUSANY,CHICAGOLAND CFS,DFSU682100,FLTZ-409796,01/23/2023,01/23/2023,,350.00 ,0.00 ,922.00 ,CHOLX230159,,01/23/2023
1937539,MEM,OOC,OOCLIL,MEDEGEN MEDICAL,OOCU848099,PBIZ-427394,02/03/2023,,,0.00 ,270.00 ,753.36 ,3440279808,2138097090,02/03/2023
1937540,MEM,OOC,OOCLIL,MEDEGEN MEDICAL,OOLU866017,TSXZ-434083,01/26/2023,01/30/2023,01/27/2023,0.00 ,0.00 ,483.36 ,3440279814,2138294370,01/26/2023
1937541,MEM,OOC,OOCLIL,MEDEGEN MEDICAL,TEMU716722,TSXZ-483565,01/27/2023,02/03/2023,02/01/2023,0.00 ,0.00 ,483.36 ,3440279813,2138059400,01/27/2023
1937542,MEM,OOC,OOCLIL,MEDEGEN MEDICAL,OOCU745249,TSXZ-458975,01/27/2023,01/31/2023,01/30/2023,0.00 ,135.00 ,618.36 ,3440279812,4118457860,01/27/2023
1937543,MEM,OOC,OOCLIL,MEDEGEN MEDICAL,TRHU854509,TSXZ-450711,02/03/2023,,02/06/2023,0.00 ,0.00 ,483.36 ,3440279816,2711066930,02/03/2023
1937544,MEM,OOC,OOCLIL,MEDEGEN MEDICAL,OOCU838168,TSXZ-476741,01/27/2023,02/03/2023,01/31/2023,0.00 ,0.00 ,483.36 ,3440279781,2138059500,01/27/2023
1937545,CHI,ONE,ONEVA,SCS WAREHOUSE LOCKPORT,ONEU029028,MCHZ-401591,01/18/2023,01/19/2023,,390.00 ,0.00 ,751.20 ,CHI4712064-CHI34834126,,01/18/2023
1937581,DAL,CMA,SAMSDTX,BEST BUY 075 C/O SAMSUNG,TCNU348605,APMZ-702290,02/03/2023,,,0.00 ,180.10 ,674.10 ,SEA0045078,CMDUTHD1007496C,
1937582,DAL,OOC,QUARTNY,RUDOLPH TIRE,FFAU348012,TNPZ-446842,02/06/2023,,,180.10 ,0.00 ,558.10 ,OINYC-22120404,OOLU2711484520,02/07/2023
1937586,CHI,HII,TRINION,UNIS BOLINGBROOK,HYUZ507879,HYUZ-507879,01/13/2023,01/13/2023,,0.00 ,0.00 ,530.00 ,189223,15507484,01/13/2023
1937590,DAL,OOC,JEFFFTX,IDC,OOLU963321,OESZ-801060,01/12/2023,01/12/2023,,100.00 ,0.00 ,345.00 ,JEFFREY01112023PBIb,OOLU4004950148,01/12/2023
1937591,DAL,OOC,JEFFFTX,IDC,TRHU473792,AMPZ-412624,01/12/2023,01/12/2023,,100.00 ,0.00 ,345.00 ,JEFFREY01112023PBIb,OOLU2709866750,01/12/2023
1937592,CHI,MSC,COOPMO,COOPER LIGHTING,CLHU459430,DCNZ-600285,02/06/2023,,,0.05 ,0.00 ,756.05 ,1050279240-2021,MEDUX4249389,02/06/2023
1937593,CHI,MSC,COOPMO,COOPER LIGHTING,MSCU477425,IPMZ-4049,02/06/2023,,,0.05 ,0.00 ,756.05 ,1050279240-2021,MEDUX4249389,02/06/2023
1937597,CHI,,ACERCA,PBI CHASSIS RENTAL FEE,,-,01/06/2023,,,0.00 ,40.00 ,40.00 ,DCLI CHASSIS,,01/06/2023
1937633,CHI,OOC,OLUSANY,"POLYJOHN ENTERPRISES, CORP.",FFAU160792,PBIZ-427377,01/17/2023,01/18/2023,,425.00 ,0.00 ,"1,042.76 ",CLOLX220749,,01/18/2023
1937634,CHI,OOC,OLUSANY,"POLYJOHN ENTERPRISES, CORP.",CSNU628181,TSXZ-499485,01/18/2023,01/19/2023,,372.50 ,0.00 ,990.26 ,CLOLX220749,,01/19/2023
1937641,CHI,COS,OLUSANY,INGETEAM INC,CSNU603754,PBIZ-427397,01/18/2023,01/19/2023,,385.50 ,0.00 ,"1,515.20 ",CHOLX230114,,01/19/2023
1937642,CHI,ONE,OLUSANY,SETHNESS PRODUCT,NYKU839420,MCHZ-401197,02/01/2023,02/04/2023,,775.00 ,0.00 ,"2,019.10 ",CHOLX230116,,02/02/2023
1937643,MEM,OOC,QUARTNY,DUNLAP & KYLE C/O GATEWAY TIRE,OOCU680725,PBIZ-225638,02/02/2023,02/06/2023,,1003.00 ,0.00 ,"1,911.05 ",OINYC-22120079,OOLU2710247510,02/06/2023
1937644,MEM,OOC,QUARTNY,DUNLAP & KYLE C/O GATEWAY TIRE,OOCU750555,TSXZ-462322,02/02/2023,,,420.05 ,0.00 ,"1,328.10 ",OINYC-22120079,OOLU2710247510,
1937645,MEM,OOC,QUARTNY,DUNLAP & KYLE C/O GATEWAY TIRE,OOLU873344,TSXZ-488884,02/02/2023,,,420.05 ,0.00 ,"1,328.10 ",OINYC-22120079,OOLU2710247510,02/06/2023
1937648,DAL,OOC,VICIL,IDC,CSNU701478,AMPZ-425253,01/27/2023,01/27/2023,,80.00 ,0.00 ,388.00 ,OI 311,OOLU2710621980,01/27/2023
1937649,DAL,OOC,VICIL,IDC,OOCU762053,DCYZ-441416,01/27/2023,01/27/2023,,80.00 ,0.00 ,388.00 ,OI 311,OOLU2710621980,01/27/2023
1937650,DAL,OOC,VICIL,IDC,OOCU805045,TNPZ-469535,01/27/2023,01/27/2023,,80.00 ,0.00 ,388.00 ,OI 312,OOLU2710621981,01/27/2023
1937651,DAL,OOC,VICIL,IDC,OOLU941091,DCLZ-701509,01/27/2023,01/27/2023,,80.00 ,0.00 ,388.00 ,OI 312,OOLU2710621981,01/27/2023
1937652,DAL,OOC,VICIL,IDC,TGBU470492,APMZ-700949,01/30/2023,01/30/2023,,80.00 ,0.00 ,388.00 ,OI 312,OOLU2710621981,01/30/2023
1937657,CHI,OOC,OLUSANY,"POLYJOHN ENTERPRISES, CORP.",OOLU935329,TSXZ-499485,01/19/2023,01/20/2023,,350.00 ,0.00 ,967.76 ,CLOLX220751,,01/20/2023
1937659,CHI,OOC,OLUSANY,"POLYJOHN ENTERPRISES, CORP.",CSNU733389,MCHZ-401143,01/26/2023,01/27/2023,,350.00 ,0.00 ,967.76 ,CLOLX220760,,01/27/2023
1937906,CHI,ONE,OLUSANY,PGL ORD,TGBU966737,PBIZ-427382,01/23/2023,01/23/2023,,350.00 ,0.00 ,922.00 ,CHOLX230159,,01/23/2023
1937926,MEM,YML,ASICSCA,ASICS AMERICA CORP,OCGU801192,PBIZ-690661,01/27/2023,02/02/2023,01/30/2023,480.00 ,0.00 ,"1,330.00 ",YMPRE490363284,YMPRE490363284,01/27/2023
1937927,MEM,YML,ASICSCA,ASICS AMERICA CORP,YMMU412505,PBIZ-225647,01/28/2023,02/02/2023,01/30/2023,440.00 ,0.00 ,"1,290.00 ",YMPRE490363347,YMPRE490363347,01/28/2023
1937928,MEM,YML,ASICSCA,ASICS AMERICA CORP,YMMU405739,PBIZ-225649,01/28/2023,02/02/2023,01/30/2023,440.00 ,0.00 ,"1,290.00 ",YMPRE490363347,YMPRE490363347,01/28/2023
1937929,MEM,YML,ASICSCA,ASICS AMERICA CORP,TGBU552928,PBIZ-225640,01/27/2023,02/02/2023,01/30/2023,480.00 ,0.00 ,"1,330.00 ",YMPRE490363347,YMPRE490363347,01/27/2023
1937930,MEM,YML,ASICSCA,ASICS AMERICA CORP,YMMU664778,PBIZ-225653,01/27/2023,02/02/2023,01/30/2023,480.00 ,0.00 ,"1,330.00 ",YMPRE490363347,YMPRE490363347,01/27/2023
1937931,MEM,YML,ASICSCA,ASICS AMERICA CORP,YMMU416140,PBIZ-225650,01/28/2023,02/02/2023,01/30/2023,485.00 ,0.00 ,"1,335.00 ",YMPRE490363347,YMPRE490363347,01/28/2023
1937932,MEM,YML,ASICSCA,ASICS AMERICA CORP,YMMU651277,PBIZ-225648,01/26/2023,01/30/2023,01/27/2023,740.00 ,0.00 ,"1,590.00 ",YMPRE492309859,YMPRE492309859,01/26/2023
1937935,DAL,CMA,OCEBLCA,BRIDGESTONE FIRESTONE DISTRIBUTION,CMAU413765,TNPZ-522698,02/04/2023,,,0.05 ,0.00 ,322.05 ,TXOBOI-21186,CMDUSGN1771061,02/04/2023
1937936,DAL,CMA,OCEBLCA,BRIDGESTONE FIRESTONE DISTRIBUTION,CMAU441208,TNPZ-469445,02/04/2023,,,0.05 ,0.00 ,322.05 ,TXOBOI-21186,CMDUSGN1771061,02/04/2023
1937937,DAL,CMA,OCEBLCA,BRIDGESTONE FIRESTONE DISTRIBUTION,CMAU707003,OESZ-807275,02/04/2023,,,0.05 ,0.00 ,322.05 ,TXOBOI-21186,CMDUSGN1771061,02/04/2023
1937938,DAL,CMA,OCEBLCA,BRIDGESTONE FIRESTONE DISTRIBUTION,MAGU533401,TNPZ-439096,02/04/2023,,,0.05 ,0.00 ,322.05 ,TXOBOI-21186,CMDUSGN1771061,02/04/2023
1937939,DAL,CMA,OCEBLCA,BRIDGESTONE FIRESTONE DISTRIBUTION,TCNU171501,MSCZ-423282,02/04/2023,,,0.05 ,0.00 ,322.05 ,TXOBOI-21186,CMDUSGN1771061,02/04/2023
1937952,DAL,CMA,JEFFFTX,MORRISON EXPRESS,RONU200202,MAEC-273783,01/19/2023,01/19/2023,,150.00 ,0.00 ,440.00 ,JEFFREY01182023PBI,CN2012208120,01/19/2023
1937955,DAL,COS,OLUSANY,AB MAURI FLEISCHMANN'S,FCIU972553,PBIZ-410813,01/25/2023,01/25/2023,,728.75 ,0.00 ,"1,302.75 ",CHOLX230168,,01/25/2023
1937956,DAL,OOC,OLUSANY,AB MAURI FLEISCHMANN'S,TCKU788069,PBIZ-410813,01/23/2023,01/23/2023,,430.00 ,0.00 ,"1,004.00 ",CHOLX230172,,01/23/2023
1937957,DAL,CMA,OCEBLCA,BRIDGESTONE FIRESTONE DISTRIBUTION,CAAU596950,PONZ-457221,02/04/2023,,,0.05 ,0.00 ,322.05 ,TXOBOI-21202,CMDUSEL1482698,02/04/2023
1937958,DAL,CMA,OCEBLCA,BRIDGESTONE FIRESTONE DISTRIBUTION,CMAU691194,DCLZ-405560,02/05/2023,,,0.05 ,0.00 ,322.05 ,TXOBOI-21202,CMDUSEL1482698,02/05/2023
1937959,DAL,CMA,OCEBLCA,BRIDGESTONE FIRESTONE DISTRIBUTION,CMAU860076,MEAC-678333,02/05/2023,,,0.05 ,0.00 ,322.05 ,TXOBOI-21202,CMDUSEL1482698,02/05/2023
